,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp,PricePerPepe
22148,479832,XPEPE,1.0,USD,49.844654999999996,1502298182,49.844654999999996
22149,479832,THEPEPEWHALE,3.0,USD,168.252,1502298182,56.084
22150,479833,HULKPEPE,1.0,USD,35.0525,1502298741,35.0525
22151,479833,PEPEFATHER,1.0,USD,70.105,1502298741,70.105
22152,479833,MARSPEPE,5.0,USD,6.9403950000000005,1502298741,1.388079
22153,479833,MONOPEPEOLY,1.0,USD,7.0105,1502298741,7.0105
22154,479833,PEPEFATHER,5.0,USD,389.433275,1502298741,77.88665499999999
22155,479833,PEPEWICKED,4.0,USD,22.4336,1502298741,5.6084
22156,479833,PEPEOUTSIDE,2.0,USD,8.4126,1502298741,4.2063
22157,479834,BADHAIRDAY,2.0,USD,13.74058,1502298861,6.87029
22158,479834,PEPELEO,5.0,USD,91.066395,1502298861,18.213279
22159,479834,PEPEPONY,25.0,USD,140.21,1502298861,5.6084000000000005
22160,479834,THEPEPELIST,3.0,USD,4.2063,1502298861,1.4021
22161,479835,SCORPEPE,2.0,USD,14.020999999999999,1502300049,7.0104999999999995
22162,479835,PREPEDATOR,1.0,USD,4.2063,1502300049,4.2063
22163,479835,WINSTONPEPE,1.0,USD,14.020999999999999,1502300049,14.020999999999999
22164,479835,BOYSCLUBPEPE,1.0,USD,28.041999999999998,1502300049,28.041999999999998
22165,479835,PEPEASTRO,5.0,USD,140.21,1502300049,28.042
22166,479835,MURICAPEPE,1.0,USD,28.041999999999998,1502300049,28.041999999999998
22167,479835,CHIKUNPEPE,1.0,USD,98.132979,1502300049,98.132979
22168,479835,DDDPEPE,1.0,USD,35.0525,1502300049,35.0525
22169,479835,PEPEENEUMAN,1.0,USD,42.063,1502300049,42.063
22170,479835,ICQPEPE,2.0,USD,14.020999999999999,1502300049,7.0104999999999995
22171,479835,MURICAPEPE,2.0,USD,56.083999999999996,1502300049,28.041999999999998
22172,479835,PEPEGANDHI,3.0,USD,42.063,1502300049,14.021
22173,479835,TAJPEPE,1.0,USD,35.0525,1502300049,35.0525
22174,479835,PHILANTHROPE,1.0,USD,4.668993,1502300049,4.668993
22175,479835,PEPETINDER,3.0,USD,12.6189,1502300049,4.2063
22176,479835,SANTAPEPE,5.0,USD,17.52625,1502300049,3.50525
22177,479835,PIGPEPE,1.0,USD,35.0525,1502300049,35.0525
22178,479835,TERRIBLEPEPE,2.0,USD,2.8042,1502300049,1.4021
22179,479835,PPKING,2.0,USD,10.93638,1502300049,5.46819
22180,479835,FREEMYPEPE,1.0,USD,35.0525,1502300049,35.0525
22181,479836,GOSPELPEPE,2.0,USD,30.8462,1502302614,15.4231
22182,479836,KEKET,1.0,USD,30.8462,1502302614,30.8462
22183,479836,MAPEPENEMR,1.0,USD,13.74058,1502302614,13.74058
22184,479836,MTPEPEMORE,2.0,USD,70.105,1502302614,35.0525
22185,479836,TIMEPEPE,1.0,USD,28.041999999999998,1502302614,28.041999999999998
22186,479836,PEPETRON,4.0,USD,11.2168,1502302614,2.8042
22187,479836,SAMURAIPEPE,7.0,USD,117.7764,1502302614,16.8252
22188,479836,TESTNETPEPE,1001.0,USD,0.98245147,1502302614,0.00098147
22189,479836,TIMEPEPE,1.0,USD,28.041999999999998,1502302614,28.041999999999998
22190,479836,PEPEJIRAIYA,1.0,USD,42.063,1502302614,42.063
22191,479836,MASTEROFPEPE,3.0,USD,23.344965,1502302614,7.781655
22192,479841,PEPECAMO,1.0,USD,16.8252,1502305536,16.8252
22193,479842,PEPEZCASH,1000.0,USD,35.0525,1502306557,0.0350525
22194,479842,PEPETODAMOON,10.0,USD,210.315,1502306557,21.0315
22195,479842,PEPEVOORHEES,2.0,USD,119.1785,1502306557,59.58925
22196,479842,NAPKINPEPE,2.0,USD,4.2063,1502306557,2.10315
22197,479842,KIDPEPE,5.0,USD,3.50525,1502306557,0.7010500000000001
22198,479842,PEPETREZOR,9.0,USD,18.92835,1502306557,2.10315
22199,479842,PEPEHORROR,1.0,USD,46.731993,1502306557,46.731993
22200,479843,SGTPEPE,2.0,USD,90.940206,1502306908,45.470103
22201,479843,PEPEFREEZE,7.0,USD,21.788634,1502306908,3.112662
22202,479844,BULLYPEPE,1.0,USD,9.8147,1502306952,9.8147
22203,479845,WANTEDPEPE,3.0,USD,84.126,1502307995,28.042
22204,479845,XMASPEPE,2.0,USD,2.8042,1502307995,1.4021
22205,479845,BEACHPEPE,1.0,USD,21.0315,1502307995,21.0315
22206,479845,PEPEMARLEY,5.0,USD,350.5250000000001,1502307995,70.10500000000002
22207,479845,DATPEPE,1.0,USD,38.97838,1502307995,38.97838
22208,479845,LONGNOSEPEPE,1.0,USD,14.006979,1502307995,14.006979
22209,479845,PEPEANON,2.0,USD,112.139958,1502307995,56.069979
22210,479846,WANKSYPEPE,5.0,USD,77.886655,1502308775,15.577331000000001
22211,479846,DANPEPERIAN,1.0,USD,28.041999999999998,1502308775,28.041999999999998
22212,479846,THEMONAPEPE,2.0,USD,280.391958,1502308775,140.195979
22213,479848,DABPEPE,20.0,USD,140.21,1502310197,7.0105
22214,479848,RAREDIETIES,2.0,USD,21.788634,1502310197,10.894317
22215,479849,PEPELIBRARY,9.0,USD,126.189,1502311283,14.020999999999999
22216,479849,BIGVERNPEPE,4.0,USD,84.126,1502311283,21.0315
22217,479849,PEPEGATES,4.0,USD,168.252,1502311283,42.063
22218,479849,WEAREALLPEPE,1.0,USD,140.21,1502311283,140.21
22219,479849,NEONPEPE,1.0,USD,63.0945,1502311283,63.0945
22220,479849,LIAMPEPE,1.0,USD,52.57875,1502311283,52.57875
22221,479849,PEPEPARTY,1.0,USD,6.996478999999999,1502311283,6.996478999999999
22222,479849,RAREMRROBOT,1.0,USD,81.3218,1502311283,81.3218
22223,479849,MOONPEPE,1.0,USD,112.16799999999999,1502311283,112.16799999999999
22224,479850,STILLPEPE,2.0,USD,56.083999999999996,1502311435,28.041999999999998
22225,479850,GURUPEPE,1.0,USD,5.594379,1502311435,5.594379
22226,479850,PEPEJOINTSPH,8.0,USD,16.8252,1502311435,2.10315
22227,479851,BANEPEPE,1.0,USD,7.641445,1502312659,7.641445
22228,479851,IMWITHPEPE,9.0,USD,126.189,1502312659,14.020999999999999
22229,479851,MAGICPEPEYE,1.0,USD,82.7239,1502312659,82.7239
22230,479851,DEBATEPEPE,6.0,USD,37.8567,1502312659,6.309449999999999
22231,479851,BANEPEPE,1.0,USD,8.4126,1502312659,8.4126
22232,479851,LUCKYPEPE,10.0,USD,66.17912,1502312659,6.617912
22233,479851,PEPEBONGSPHP,10.0,USD,70.105,1502312659,7.0105
22234,479851,XOBLORTPEPE,3.0,USD,138.80790000000002,1502312659,46.26930000000001
22235,479851,XOBLORTPEPE,2.0,USD,98.147,1502312659,49.0735
22236,479851,UFOPEPE,3.0,USD,147.22050000000004,1502312659,49.07350000000002
22237,479858,PEPEBURN,1.0,USD,70.105,1502316352,70.105
22238,479858,GODEMPEPE,1.0,USD,140.21,1502316352,140.21
22239,479860,DOHCASH,1.0,USD,0.14021,1502317222,0.14021
22240,479862,YAMATOPEPE,1.0,USD,46.731993,1502318358,46.731993
22241,479873,BENDERPEPE,1.0,USD,33.6504,1502326467,33.6504
22242,479873,BENDERPEPE,1.0,USD,28.041999999999998,1502326467,28.041999999999998
22243,479873,BEETLEPEPE,1.0,USD,62.309324,1502326467,62.309324
22244,479873,MAUIPEPE,2.0,USD,82.14323232315017,1502326467,41.071616161575086
22245,479873,DDDPEPE,1.0,USD,49.0735,1502326467,49.0735
22246,479873,DRAGONKEK,3.0,USD,34.028967,1502326467,11.342989000000001
22247,479873,GENIEPEPE,3.0,USD,84.126,1502326467,28.042
22248,479873,GLDPEPE,1.0,USD,14.020999999999999,1502326467,14.020999999999999
22249,479873,DANNIBOIPEPE,5.0,USD,31.126620000000006,1502326467,6.225324000000001
22250,479873,BTCPEPE,1.0,USD,56.083999999999996,1502326467,56.083999999999996
22251,479873,DEEPWEBPEPE,3.0,USD,37.8567,1502326467,12.618899999999998
22252,479873,DEEPWEBPEPE,17.0,USD,238.357,1502326467,14.021
22253,479873,GLDPEPE,1.0,USD,14.006979,1502326467,14.006979
22254,479873,CLCKWRKGREEN,1.0,USD,14.020999999999999,1502326467,14.020999999999999
22255,479873,GAMEOFPEPE,1.0,USD,20.246323999999998,1502326467,20.246323999999998
22256,479880,PEPESPINNER,1.0,USD,29.775,1502333230,29.775
22257,479892,MANDELPEPE,1.0,USD,46.731993,1502338034,46.731993
22258,479901,BENDERPEPE,1.0,USD,28.041999999999998,1502342537,28.041999999999998
22259,479902,KEROPEPE,1.0,USD,4.654972,1502342661,4.654972
22260,479905,PEPESEARCH,5.0,USD,77.1155,1502344058,15.4231
22261,479905,PEPESEARCH,1.0,USD,15.4231,1502344058,15.4231
22262,479905,DATPEPE,1.0,USD,38.97838,1502344058,38.97838
22263,479905,PEPESEARCH,1.0,USD,9.8147,1502344058,9.8147
22264,479910,HODLWOOD,1.0,USD,50.7338,1502352096,50.7338
22265,479921,PEPESEARCH,6.0,USD,38.45088,1502356487,6.40848
22266,479924,KEKET,1.0,USD,29.3722,1502358089,29.3722
22267,479924,PEPETHESOG,1.0,USD,213.629351,1502358089,213.629351
22268,479925,PEPEGROUNDS,2.0,USD,16.021199999999997,1502358269,8.010599999999998
22269,479925,PEPEGROUNDS,2.0,USD,17.356299999999994,1502358269,8.678149999999997
22270,479927,PEPEGROUNDS,2.0,USD,16.021199999999997,1502359232,8.010599999999998
22271,479941,DOHCASH,1.0,USD,0.13351,1502369986,0.13351
22272,479945,PEPEMEGAMAN,1.0,USD,32.042399999999994,1502371337,32.042399999999994
22273,479952,WHOTHATPEPE,5.0,USD,6.6755,1502374883,1.3351000000000002
22274,479954,SEXYLADYPEPE,10.0,USD,66.755,1502376175,6.6754999999999995
22275,479954,ZOMBIEPEPES,10000.0,USD,0.13351,1502376175,1.3351e-05
22276,479954,DEEPWEBPEPE,1.0,USD,12.015899999999998,1502376175,12.015899999999998
22277,479969,RICKYPEPE,5.0,USD,37.04902499999999,1502388209,7.409804999999999
22278,479970,STARLORDKEK,1.0,USD,33.99,1502389060,33.99
22279,479977,FLUFFYPEPES,2.0,USD,40.053000000000004,1502396160,20.026500000000002
22280,479983,POKERPEPE,2.0,USD,162.88219999999995,1502400995,81.44109999999998
22281,479987,PEPELANDER,1.0,USD,106.808,1502401430,106.808
22282,479987,PEPELANDER,1.0,USD,106.808,1502401430,106.808
22283,480017,CUBANPEPE,2.0,USD,6.6755,1502414412,3.33775
22284,480027,PEPEGROUNDS,1.0,USD,8.678149999999999,1502420796,8.678149999999999
22285,480032,DRAGONKEK,1.0,USD,10.800959,1502426207,10.800959
22286,480032,PEPEROGAN,1.0,USD,6.088055999999999,1502426207,6.088055999999999
22287,480036,RICKYPEPE,1.0,USD,13.337649,1502428636,13.337649
22288,480038,PEPEZIO,1.0,USD,5.340399999999999,1502430010,5.340399999999999
22289,480038,DANNIBOIPEPE,1.0,USD,5.927844,1502430010,5.927844
22290,480040,PEPEBROS,1.0,USD,23.36425,1502431113,23.36425
22291,480040,PEPELANDER,1.0,USD,106.808,1502431113,106.808
22292,480045,PEPEKEEPER,1.0,USD,6.6545,1502434893,6.6545
22293,480045,WITCHBLADE,1.0,USD,13.309000000000001,1502434893,13.309000000000001
22294,480062,LIZZFACEPEPE,1.0,USD,133.09,1502447248,133.09
22295,480094,PEPESACE,1.0,USD,44.358897,1502463804,44.358897
22296,480094,PEPESEARCH,80.0,USD,511.0656,1502463804,6.38832
22297,480094,PEPESEARCH,8.0,USD,51.106559999999995,1502463804,6.388319999999999
22298,480095,PEPESACE,2.0,USD,88.717794,1502464528,44.358897
22299,480099,HWNDUPEPE,3.0,USD,0.39926999999999996,1502466454,0.13308999999999999
22300,480102,EYEOFTHEPEPE,1.0,USD,199.635,1502467952,199.635
22301,480107,DANKVADER,1.0,USD,19.9635,1502469345,19.9635
22302,480107,DANKPEPE,1.0,USD,95.15935,1502469345,95.15935
22303,480112,PEPEONMUSK,15.0,USD,0.39926999999999996,1502473518,0.026617999999999996
22304,480121,ILLIDANPEPE,1.0,USD,17.96715,1502479448,17.96715
22305,480121,TUPACPEP,1.0,USD,26.618000000000002,1502479448,26.618000000000002
22306,480124,PEPEPASSPORT,1.0,USD,1.06472,1502480883,1.06472
22307,480124,NINJAPEPES,1.0,USD,23.650093,1502480883,23.650093
22308,480124,PEPETIP,20.0,USD,5.3236,1502480883,0.26617999999999997
22309,480126,KATYPEPE,1.0,USD,1.264355,1502482750,1.264355
22310,480127,MEDICINEPEPE,4.0,USD,0.5323599999999999,1502483357,0.13308999999999999
22311,480132,PREPEDATOR,1.0,USD,3.9927,1502487261,3.9927
22312,480132,EGGPLANTPEPE,20.0,USD,71.25999999999998,1502487261,3.562999999999999
22313,480133,HLYPEPANCAKE,1.0,USD,3.9927,1502488350,3.9927
22314,480133,PEPEKARMA,1.0,USD,6.6545,1502488350,6.6545
22315,480133,GTPEPE,1.0,USD,2.648491,1502488350,2.648491
22316,480133,OSKARPEPE,1.0,USD,39.940309,1502488350,39.940309
22317,480133,KEISERPEPE,1.0,USD,11.9781,1502488350,11.9781
22318,480133,RAREPEPEPRTY,5.0,USD,61.589,1502488350,12.3178
22319,480133,PEPESAIYAN,1.0,USD,1.99635,1502488350,1.99635
22320,480134,PEPEPLISSKEN,1.0,USD,1.171192,1502489232,1.171192
22321,480134,LIBERTYPEPE,1.0,USD,7.386495,1502489232,7.386495
22322,480134,PEPEGIRL,1.0,USD,8.65085,1502489232,8.65085
22323,480134,FIGHTSYSTEM,1.0,USD,10.341093,1502489232,10.341093
22324,480135,PEPESPINNER,1.0,USD,19.9635,1502489657,19.9635
22325,480135,YAMATOPEPE,1.0,USD,44.358897,1502489657,44.358897
22326,480139,PEPETHUGLIFE,1.0,USD,35.9343,1502492936,35.9343
22327,480139,PEPEMOON,1.0,USD,22.172794,1502492936,22.172794
22328,480173,PEPEONMUSK,100.0,USD,10.18,1502515857,0.1018
22329,480173,PEPEREPUBLIC,4113.0,USD,4.06142298,1502515857,0.00098746
22330,480173,PEPENATION,1.0,USD,10.18,1502515857,10.18
22331,480173,TESTNETPEPE,1000.14285714,USD,0.7127018,1502515857,0.0007126000000020358
22332,480191,RICKYPEPE,2.0,USD,25.974,1502528827,12.987
22333,480191,WHOTHATPEPE,50.0,USD,64.935,1502528827,1.2987
22334,480193,WHOTHATPEPE,10.0,USD,12.987,1502530021,1.2987
22335,480193,PEPECONTRACT,1.0,USD,6.558435,1502530021,6.558435
22336,480210,PEPEDON,3.0,USD,48.70125,1502538814,16.23375
22337,480212,PHNTOMOFPEPE,10.0,USD,211.0,1502540521,21.1
22338,480216,CUBANPEPE,7.0,USD,22.72725,1502543219,3.24675
22339,480216,BREATHEDPEPE,1.0,USD,11.03895,1502543219,11.03895
22340,480217,PEPESWORD,3.0,USD,158.25,1502543578,52.75
22341,480217,PEPESAMSON,5.0,USD,184.625,1502543578,36.925
22342,480217,PEPEWATCH,3.0,USD,63.3,1502543578,21.099999999999998
22343,480217,PEPEICHIGO,20.0,USD,259.74,1502543578,12.987
22344,480217,BEHAPPYPEPE,3.0,USD,48.70125,1502543578,16.23375
22345,480217,PEPEAMANDA,10.0,USD,633.0,1502543578,63.3
22346,480217,PEPESCOOBY,10.0,USD,116.05,1502543578,11.605
22347,480217,LILMERMAID,3.0,USD,31.65,1502543578,10.549999999999999
22348,480219,PEPEWAT,1.0,USD,11.03895,1502545918,11.03895
22349,480244,PEPEJOINTSPH,1.0,USD,1.94805,1502565234,1.94805
22350,480244,DOHCASH,20.0,USD,2.5974,1502565234,0.12986999999999999
22351,480244,WHOTHATPEPE,4.0,USD,5.1948,1502565234,1.2987
22352,480244,HAIRPEPE,1.0,USD,58.4415,1502565234,58.4415
22353,480244,JOJOXPEPE,1.0,USD,10.3896,1502565234,10.3896
22354,480247,HERNIAPEPE,1.0,USD,49.3506,1502566411,49.3506
22355,480247,DEBATEPEPE,1.0,USD,5.84415,1502566411,5.84415
22356,480249,SALVADORPEPE,1.0,USD,242.65,1502567421,242.65
22357,480249,PEPEWAT,2.0,USD,20.90907,1502567421,10.454535
22358,480250,MYSPEPE,1.0,USD,11.6883,1502567537,11.6883
22359,480251,TAKAKO,1.0,USD,45.4545,1502568291,45.4545
22360,480252,PEPEBRICCO,1.0,USD,10.3896,1502568833,10.3896
22361,480254,JOJOXPEPE,1.0,USD,10.3896,1502569327,10.3896
22362,480257,PEPEKIM,2.0,USD,19.4805,1502570201,9.74025
22363,480260,CHIKUNPEPE,1.0,USD,64.935,1502572732,64.935
22364,480262,SOGGYPEPE,3.0,USD,3.857139,1502573038,1.285713
22365,480263,JWPEPE,1.0,USD,1.233765,1502573082,1.233765
22366,480263,GIVEKUDOS,10.0,USD,0.012194793,1502573082,0.0012194793
22367,480263,PEPEOFTHEUSA,1.0,USD,12.987,1502573082,12.987
22368,480263,PEPEPASSPORT,2.0,USD,2.07792,1502573082,1.03896
22369,480263,PEPETRAIN,2.0,USD,2.5714259999999998,1502573082,1.2857129999999999
22370,480263,GUMMYPEPE,3.0,USD,0.155844,1502573082,0.051948
22371,480263,PEPETIP,2.0,USD,0.51948,1502573082,0.25974
22372,480265,PEPEPHARAON,3.0,USD,17.298683999999998,1502573556,5.766227999999999
22373,480275,COLDPEPE,1.0,USD,168.83100000000005,1502579737,168.83100000000005
22374,480283,SHITCOINCARD,10.0,USD,144.28557,1502584476,14.428557000000001
22375,480297,THEPEPE,10.0,USD,0.064935,1502591065,0.006493500000000001
22376,480297,LORDKEK,0.00014999,USD,26.621573811386586,1502591065,177488.99134200005
22377,480297,PEPENATTI,3.0,USD,15.545439000000002,1502591065,5.181813000000001
22378,480297,DELOREANPEPE,3.0,USD,7.7922,1502591065,2.5974
22379,480297,GTPEPE,2.0,USD,5.168826,1502591065,2.584413
22380,480297,HARRYPEPES,3.0,USD,155.844,1502591065,51.948
22381,480297,PEPEKAPARKER,5.0,USD,12.987,1502591065,2.5974
22382,480297,PEPESEARCH,27.0,USD,245.4543,1502591065,9.0909
22383,480297,PEPEFAUCET,1.0,USD,0.8961030000000001,1502591065,0.8961030000000001
22384,480297,JOJOXPEPE,1.0,USD,10.3896,1502591065,10.3896
22385,480297,DOHCASH,2.0,USD,0.25974,1502591065,0.12987
22386,480298,SHITCOINCARD,1.0,USD,18.4625,1502591982,18.4625
22387,480298,PEPEPARTY,1.0,USD,8.440000000000001,1502591982,8.440000000000001
22388,480298,TRUMPRARE,1.0,USD,126.6,1502591982,126.6
22389,480309,COLDPEPE,1.0,USD,168.83100000000005,1502597647,168.83100000000005
22390,480311,FLAPPYPEPE,2.0,USD,32.4675,1502598274,16.23375
22391,480312,RAREPEPE,1.0,USD,928.4,1502598784,928.4
22392,480312,STILLPEPE,1.0,USD,42.2,1502598784,42.2
22393,480315,PEPESEARCH,16.0,USD,145.4544,1502602641,9.0909
22394,480319,PEPESPINNER,1.0,USD,19.4805,1502605920,19.4805
22395,480324,PEPEBALL,4.0,USD,2.6052,1502609000,0.6513
22396,480324,PEPETOPKEK,1.0,USD,1.10721,1502609000,1.10721
22397,480325,KIDPEPE,1.0,USD,0.6513,1502609655,0.6513
22398,480325,GIVEKUDOS,1000.0,USD,1.2231413999999998,1502609655,0.0012231413999999998
22399,480342,PEPEGIRL,1.0,USD,9.1182,1502618274,9.1182
22400,480348,GOXPEPE,1.0,USD,49.90000000000001,1502621923,49.90000000000001
22401,480376,PEPENAL,5.0,USD,488.475,1502637289,97.69500000000001
22402,480378,TADPOLEPEPE,5.0,USD,9.7695,1502639198,1.9539000000000002
22403,480384,WHOTHATPEPE,21.0,USD,27.3546,1502643810,1.3026
22404,480384,PEPELITTLE,1.0,USD,39.064974,1502643810,39.064974
22405,480400,HYIPPEPE,1.0,USD,9.98,1502653738,9.98
22406,480408,ZOMBIEPEPES,100000.0,USD,1.3026,1502657494,1.3026e-05
22407,480412,PEPETARD,2.0,USD,39.078,1502658130,19.539
22408,480414,DANKPEPE,1.0,USD,50.898,1502660232,50.898
22409,480416,RAREPEPEMAG,10.0,USD,28.917720000000003,1502661233,2.8917720000000005
22410,480441,PEPEASTRO,1.0,USD,19.539,1502676215,19.539
22411,480460,MOBIUSPEPE,2.0,USD,7.8156,1502687578,3.9078
22412,480460,PEPECHARLES,4.0,USD,26.052,1502687578,6.513
22413,480462,PEPEICHIGO,4.0,USD,62.5248,1502688016,15.6312
22414,480462,JOJOXPEPE,2.0,USD,20.8416,1502688016,10.4208
22415,480462,WHOTHATPEPE,10.0,USD,43.37658,1502688016,4.337657999999999
22416,480462,DECENTRAPEPE,2.0,USD,52.104,1502688016,26.052
22417,480478,PORPEPELAMBO,1.0,USD,1.379268,1502696513,1.379268
22418,480540,PEPEAMD,121.0,USD,42.1443,1502746217,0.3483
22419,480559,EGGPLANTPEPE,20.0,USD,83.59200000000001,1502755024,4.179600000000001
22420,480559,UFOPEPE,1.0,USD,59.79600000000001,1502755024,59.79600000000001
22421,480559,EGGPLANTPEPE,10.0,USD,55.728,1502755024,5.5728
22422,480580,CEETHREEPEPE,1.0,USD,7.035660000000001,1502769568,7.035660000000001
22423,480582,CEETHREEPEPE,1.0,USD,7.035660000000001,1502772151,7.035660000000001
22424,480582,CEETHREEPEPE,2.0,USD,14.071320000000002,1502772151,7.035660000000001
22425,480586,CEETHREEPEPE,1.0,USD,7.035660000000001,1502773700,7.035660000000001
22426,480588,CEETHREEPEPE,1.0,USD,6.966,1502774923,6.966
22427,480588,RAREPEPE,1.0,USD,766.26,1502774923,766.26
22428,480588,CEETHREEPEPE,5.0,USD,27.864,1502774923,5.5728
22429,480588,PEPEKACHU,1.0,USD,41.79600000000001,1502774923,41.79600000000001
22430,480592,PEPERECALL,3.0,USD,104.49,1502775155,34.83
22431,480603,PEPERECALL,7.0,USD,243.81,1502780010,34.83
22432,480604,PEPERECALL,3.0,USD,99.68999999999998,1502780633,33.23
22433,480608,PEPERECALL,3.0,USD,99.68999999999998,1502783624,33.23
22434,480608,PEPERECALL,2.0,USD,66.46,1502783624,33.23
22435,480610,PEPEJEANS,10.0,USD,133.2,1502784882,13.319999999999999
22436,480611,CEETHREEPEPE,1.0,USD,6.645999999999999,1502785279,6.645999999999999
22437,480620,OPTIMUSPEPE,1.0,USD,33.23,1502789046,33.23
22438,480622,FUTURESPEPE,2.0,USD,159.53058399999995,1502790838,79.76529199999997
22439,480642,PEPEBOY,1.0,USD,26.64,1502801283,26.64
22440,480649,PEPERECALL,1.0,USD,33.23,1502804099,33.23
22441,480668,BACKTOPEPE,5.0,USD,25.05542,1502812058,5.011084
22442,480670,PEPERECALL,2.0,USD,66.46,1502813731,33.23
22443,480677,PEPEKAPARKER,9.0,USD,23.9256,1502819756,2.6584
22444,480677,DECENTRAPEPE,1.0,USD,26.584,1502819756,26.584
22445,480677,PEPEPHARAON,2.0,USD,31.9008,1502819756,15.9504
22446,480677,SOJOURNPEPE,3.0,USD,71.7768,1502819756,23.9256
22447,480677,PEPETHUR,1.0,USD,39.8763987639876,1502819756,39.8763987639876
22448,480677,PEPESACE,1.0,USD,44.30223599999999,1502819756,44.30223599999999
22449,480677,PEPESACE,1.0,USD,44.30223599999999,1502819756,44.30223599999999
22450,480680,PEPEDROID,4.0,USD,63.80159999999999,1502822012,15.950399999999998
22451,480690,BACKTOPEPE,1.0,USD,5.316799999999999,1502829416,5.316799999999999
22452,480699,MRPPBUTTHOLE,81.0,USD,106.588548,1502833662,1.315908
22453,480707,MRPPBUTTHOLE,10.0,USD,13.291999999999998,1502839476,1.3291999999999997
22454,480707,DAOPEPEHACK,1.0,USD,39.96,1502839476,39.96
22455,480707,HARDPEPEFORK,1.0,USD,53.28,1502839476,53.28
22456,480719,MRPPBUTTHOLE,1.0,USD,1.3291999999999995,1502848173,1.3291999999999995
22457,480719,PEPEGIRL,1.0,USD,9.3044,1502848173,9.3044
22458,480719,MRPPBUTTHOLE,1.0,USD,1.3291999999999995,1502848173,1.3291999999999995
22459,480719,PEPEGIRL,2.0,USD,18.6088,1502848173,9.3044
22460,480719,TADPOLEPEPE,5.0,USD,9.969,1502848173,1.9937999999999998
22461,480719,SEXYLADYPEPE,1.0,USD,6.645999999999999,1502848173,6.645999999999999
22462,480719,NAPKINPEPE,3.0,USD,5.981399999999999,1502848173,1.9937999999999996
22463,480719,SEXYLADYPEPE,1.0,USD,6.645999999999999,1502848173,6.645999999999999
22464,480721,PEPEHOMER,26.0,USD,346.28318399999995,1502848769,13.318583999999998
22465,480721,GUMMYPEPE,7034.0,USD,280.487784,1502848769,0.039875999999999995
22466,480721,PEPECONTRACT,2.0,USD,13.424919999999998,1502848769,6.712459999999999
22467,480724,PEPEGLOVER,1.0,USD,6.645999999999999,1502851348,6.645999999999999
22468,480724,PEPECAMO,1.0,USD,19.938,1502851348,19.938
22469,480724,BOYZIIPEPE,1.0,USD,5.981399999999999,1502851348,5.981399999999999
22470,480724,HANSEIPEPE,1.0,USD,8.852471999999997,1502851348,8.852471999999997
22471,480724,PERAPPA,1.0,USD,5.316799999999999,1502851348,5.316799999999999
22472,480724,RINGITPEPE,1.0,USD,5.981399999999999,1502851348,5.981399999999999
22473,480724,SERVALPEPE,1.0,USD,4.4262359999999985,1502851348,4.4262359999999985
22474,480729,BACKTOPEPE,1.0,USD,5.316799999999999,1502855513,5.316799999999999
22475,480731,HODLWOOD,1.0,USD,33.23,1502856187,33.23
22476,480741,PEPELITTLE,5.0,USD,99.68999999999998,1502860916,19.937999999999995
22477,480741,MRPPBUTTHOLE,5.0,USD,6.645999999999999,1502860916,1.3291999999999997
22478,480758,SPEEDPEPE,1.0,USD,20.271,1502878732,20.271
22479,480758,DECENTRAPEPE,1.0,USD,27.027999999999995,1502878732,27.027999999999995
22480,480766,MRPPBUTTHOLE,1.0,USD,1.3514,1502883241,1.3514
22481,480772,PEPEON,2.0,USD,27.027999999999995,1502886899,13.513999999999998
22482,480773,NEWYEARPEPE,1.0,USD,2.4325200000000002,1502886985,2.4325200000000002
22483,480773,PEPEPLISSKEN,5.0,USD,5.946159999999999,1502886985,1.1892319999999998
22484,480773,PEPEBALL,5.0,USD,3.3784999999999994,1502886985,0.6756999999999999
22485,480773,PEPEKAPARKER,3.0,USD,8.1084,1502886985,2.7028
22486,480773,GNUPEPE,2.0,USD,3.000108,1502886985,1.500054
22487,480773,DOHCASH,10.0,USD,1.3514,1502886985,0.13513999999999998
22488,480773,PEPEGOTCHI,3.0,USD,4.013658,1502886985,1.3378860000000001
22489,480773,PEPEADDAMS,5.0,USD,5.202889999999999,1502886985,1.0405779999999998
22490,480773,DOLLARPEPE,10.0,USD,9.4598,1502886985,0.9459799999999999
22491,480773,PEPEKAPARKER,1.0,USD,2.7028,1502886985,2.7028
22492,480774,PEPEON,18.0,USD,243.252,1502886961,13.514000000000001
22493,480774,GURUPEPE,83.0,USD,448.6648,1502886961,5.4056
22494,480774,GURUPEPE,3.0,USD,20.230458,1502886961,6.743486
22495,480774,GURUPEPE,39.0,USD,252.98208,1502886961,6.48672
22496,480777,PEPEGIRL,1.0,USD,9.4598,1502888317,9.4598
22497,480777,PEPEOLDTRADE,3.0,USD,101.355,1502888317,33.785000000000004
22498,480781,PEPERECALL,3.0,USD,101.355,1502889435,33.785000000000004
22499,480784,PEPFICTION,3.0,USD,77.0298,1502892062,25.676599999999997
22500,480790,PEPEON,1.0,USD,20.271,1502897889,20.271
22501,480793,TOBIASPEPE,1.0,USD,4.054201351399999,1502899053,4.054201351399999
22502,480793,TOBIASPEPE,1.0,USD,4.7299,1502899053,4.7299
22503,480794,PEPEHAND,1.0,USD,8.1084,1502899388,8.1084
