,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp
4821,446214,THOTHPEPE,2.0,USD,3.84,1483329596
4822,446214,UFOPEPE,3.0,USD,5.76,1483329596
4823,446216,RAREPEPEPUMP,40.0,USD,3.84,1483331779
4824,446216,PEPEFETT,1.0,USD,2.88,1483331779
4825,446216,BEETLEPEPE,1.0,USD,2.1695999999999995,1483331779
4826,446216,HANPEPE,1.0,USD,3.84,1483331779
4827,446216,PRINCESSPEPE,1.0,USD,2.6879999999999997,1483331779
4828,446216,CHYNAPEPE,1.0,USD,9.6,1483331779
4829,446216,UPINSMKPEPE,2.0,USD,2.6879999999999997,1483331779
4830,446231,LIKEPEPEBRO,5.0,USD,7.14,1483346614
4831,446235,TAJPEPE,1.0,USD,6.37,1483351485
4832,446235,WEAREALLPEPE,1.0,USD,1.82,1483351485
4833,446235,RELAXPEPE,1.0,USD,1.7289999999999999,1483351485
4834,446249,GUMMYPEPE,1.0,USD,0.00182,1483355478
4835,446249,SOGGYPEPE,1.0,USD,0.0182,1483355478
4836,446251,PEPEME,1.0,USD,0.4732,1483356279
4837,446271,THEPEPE,1.0,USD,0.0007098,1483368117
4838,446271,PEPEONECOIN,1.0,USD,0.0018018,1483368117
4839,446274,USD,18.2,HORRORPEPE,1.0,1483368500
4840,446278,USD,2.275,UNCLEPEPE,5.0,1483370366
4841,446296,HYPNOPEPE,2.0,USD,9.1,1483379676
4842,446322,TOMANDPEPE,100.0,USD,10.2,1483392070
4843,446325,TOMANDPEPE,2.0,USD,0.204,1483393583
4844,446326,USD,0.7280000000000001,TOMANDPEPE,4.0,1483394264
4845,446328,TOMANDPEPE,1.0,USD,0.102,1483395538
4846,446331,PEPESTRANGE,3.0,USD,0.546,1483396184
4847,446331,USD,2.366,PEPEINSHADES,2.0,1483396184
4848,446333,USD,1.092,TOMANDPEPE,6.0,1483396610
4849,446335,TOMANDPEPE,5.0,USD,0.51,1483397532
4850,446336,BLKSWANPEPE,1.0,USD,0.102,1483397954
4851,446337,SUCHSHARE,3.0,USD,0.273,1483398506
4852,446337,GUARDSPEPE,25000.0,USD,0.022750000000000003,1483398506
4853,446337,PARTYPEPE,5.0,USD,0.455,1483398506
4854,446354,BLKSWANPEPE,5.0,USD,0.51,1483405730
4855,446363,USD,0.7280000000000001,PEPOCALYPSE,1.0,1483410623
4856,446372,TOMANDPEPE,10.0,USD,1.82,1483415969
4857,446372,PEPEINSHADES,3.0,USD,5.46,1483415969
4858,446375,USD,1.6380000000000001,EYETESTPEPE,9.0,1483417651
4859,446379,EYETESTPEPE,1.0,USD,0.18200000000000002,1483418591
4860,446380,SOGGYPEPE,50.0,USD,0.91,1483419622
4861,446380,GUMMYPEPE,500.0,USD,0.91,1483419622
4862,446381,THEPEPE,698.0,USD,0.49544039999999995,1483420334
4863,446388,RPEPELIGHTER,45.0,USD,0.004095,1483426418
4864,446399,RAREPEPENEWS,1.0,USD,0.0057899807,1483433402
4865,446400,TAJPEPE,2.0,USD,13.51,1483433624
4866,446406,PEPEONECOIN,25.0,USD,0.23705225,1483436621
4867,446406,RAREPEPENEWS,100.0,USD,0.5789980699999999,1483436621
4868,446407,GUARDSPEPE,1000000.0,USD,0.965,1483437439
4869,446407,GUARDSPEPE,1000000.0,USD,0.965,1483437439
4870,446407,RPEPELIGHTER,50.0,USD,0.006755,1483437439
4871,446408,RAREPEPENEWS,88.0,USD,0.5095183015999999,1483438377
4872,446429,EYETESTPEPE,2.0,USD,0.772,1483446388
4873,446429,TOMANDPEPE,4.0,USD,0.772,1483446388
4874,446429,USD,0.5211,PEPEJOSE,1.0,1483446388
4875,446448,USD,1.93,EINSTEINPEPE,1.0,1483456368
4876,446455,EYETESTPEPE,1.0,USD,0.386,1483458749
4877,446455,USD,0.965,SKIINGPEPE,1.0,1483458749
4878,446455,EYETESTPEPE,3.0,USD,1.158,1483458749
4879,446455,TOMANDPEPE,3.0,USD,0.579,1483458749
4880,446492,USD,3.86,TSUPEPE,2.0,1483479832
4881,446492,USD,1.93,MORPHEUSPEPE,2.0,1483479832
4882,446494,LUCKYPEPE,5.0,USD,1.158,1483481099
4883,446494,PEPEJOINTSPH,1.0,USD,1.351,1483481099
4884,446494,GURUPEPE,5.0,USD,0.965,1483481099
4885,446494,KEISERPEPE,5.0,USD,0.965,1483481099
4886,446494,STILLPEPE,1.0,USD,0.965,1483481099
4887,446494,PEPENATION,5.0,USD,0.965,1483481099
4888,446495,PEPEBRICK,1.0,USD,5.79,1483481600
4889,446495,FIREASSPEPE,1.0,USD,1.93,1483481600
4890,446495,PEPERARE,1.0,USD,48.25,1483481600
4891,446495,USD,0.193,PEPEINSHADES,1.0,1483481600
4892,446503,EYETESTPEPE,1.0,USD,0.386,1483483615
4893,446504,USD,0.53075,WPPEPE,1.0,1483483958
4894,446505,EYETESTPEPE,2.0,USD,1.736,1483484652
4895,446507,MORPHEUSPEPE,2.0,USD,1.93,1483486611
4896,446507,BANANAPEPE,50.0,USD,0.6755,1483486611
4897,446507,USD,3.4728679999999996,INNOCOINBOT,4.0,1483486611
4898,446507,USD,0.8682169999999999,INNOCOINBOT,1.0,1483486611
4899,446511,PEPEBRICK,1.0,USD,5.79,1483487656
4900,446513,PEPERFUME,1.0,USD,0.7812,1483491015
4901,446513,PEPEADDICT,1.0,USD,0.7161,1483491015
4902,446513,PEPEADDICT,1.0,USD,0.7161,1483491015
4903,446514,PEPOCALYPSE,2.0,USD,1.93,1483491741
4904,446514,PEPERFUME,1.0,USD,0.7812,1483491741
4905,446514,PEPETREZOR,1.0,USD,0.46319999999999995,1483491741
4906,446529,HYPNOPEPE,1.0,USD,4.825,1483500890
4907,446529,DRATHPEPE,1.0,USD,5.79,1483500890
4908,446529,PEPEINSHADES,1.0,USD,1.93,1483500890
4909,446529,WOLONGPEPE,1.0,USD,5.79,1483500890
4910,446529,WINSTONPEPE,3.0,USD,0.579,1483500890
4911,446530,RUBEUSPEPE,1.0,USD,3.86,1483501825
4912,446530,PEPEMANE,1.0,USD,4.825,1483501825
4913,446530,PEPEBURN,1.0,USD,5.79,1483501825
4914,446530,PEPECHE,1.0,USD,3.2809999999999997,1483501825
4915,446530,PEPELEWINSKY,1.0,USD,1.158,1483501825
4916,446530,GRNDMSTRPEPE,1.0,USD,3.86,1483501825
4917,446553,USD,2.3600000000000003,INNOCOINBOT,2.0,1483517311
4918,446553,USD,1.1800000000000002,INNOCOINBOT,1.0,1483517311
4919,446559,USD,5.243,BIGGIEPEPE,49.0,1483521055
4920,446559,USD,0.16264,PEPENATION,4.0,1483521055
4921,446559,USD,0.12840000000000001,BIGGIEPEPE,1.0,1483521055
4922,446560,TOMANDPEPE,3.0,USD,0.642,1483522057
4923,446560,USD,0.535,PEPEBONGSPHP,25.0,1483522057
4924,446582,PEPELEPEW,1.0,USD,6.42,1483536310
4925,446594,RELAXPEPE,1.0,USD,2.033,1483540856
4926,446630,PEPETHESOG,1.0,USD,7.704000000000001,1483558749
4927,446654,BTCPEPE,1.0,USD,6.42,1483570866
4928,446664,USD,3.8134780740000007,SHITCOINCARD,9.0,1483573787
4929,446666,USD,0.5885000000000001,WPPEPE,1.0,1483574799
4930,446679,EYETESTPEPE,3.0,USD,1.284,1483581272
4931,446687,PEPEDOTCOM,4.0,USD,8.56,1483585440
4932,446688,RAREPEPEPUMP,20.0,USD,2.14,1483586791
4933,446693,PEPEDOTCOM,1.0,USD,2.14,1483589615
4934,446701,USD,2.4717000000000002,SLIMERPEPE,3.0,1483594260
4935,446701,USD,4.28,SKIINGPEPE,1.0,1483594260
4936,446706,LORDKEK,0.0001,USD,0.12840000000000001,1483596721
4937,446706,CHERPEPEFOIL,1.0,USD,25.68,1483596721
4938,446707,DUMBLEPEPE,1.0,USD,4.28,1483597098
4939,446707,LOVEISPEPE,4.0,USD,4.28,1483597098
4940,446709,LIKEPEPEBRO,2.0,USD,4.28,1483597778
4941,446709,TOMANDPEPE,10.0,USD,2.14,1483597778
4942,446710,USD,2.2470000000000003,PEPEHUNGRY,3.0,1483597976
4943,446710,PARTYPEPE,2.0,USD,0.21400000000000002,1483597976
4944,446716,PEPEJOHNS,1.0,USD,0.1605,1483603092
4945,446716,PEPEMOON,1.0,USD,1.1342,1483603092
4946,446729,USD,3.7125,HERNIAPEPE,3.0,1483609480
4947,446778,USD,0.565,SITHLORDPEPE,1.0,1483644582
4948,446786,PEPEBRICK,1.0,USD,5.9399999999999995,1483651029
4949,446787,SITHLORDPEPE,1.0,USD,0.565,1483651412
4950,446788,PEPEDOTCOM,1.0,USD,1.98,1483651739
4951,446788,THOTHPEPE,1.0,USD,1.98,1483651739
4952,446793,SITHLORDPEPE,1.0,USD,0.565,1483653787
4953,446793,SITHLORDPEPE,1.0,USD,0.565,1483653787
4954,446796,TRUMPRARE,1.0,USD,7.92,1483655756
4955,446800,SITHLORDPEPE,1.0,USD,0.6328,1483656925
4956,446844,GUARDSPEPE,1000000.0,USD,0.99,1483681295
4957,446868,LIKEPEPEBRO,1.0,USD,1.84,1483692081
4958,446871,EYETESTPEPE,2.0,USD,1.96,1483694072
4959,446893,BOMINABLPEPE,1.0,USD,5.5200000000000005,1483709308
4960,446897,PEPEREPUBLIC,1.0,USD,2.45e-06,1483711628
4961,446907,GUARDSPEPE,1.0,USD,9.2e-07,1483715770
4962,446942,PARTYPEPE,20.0,USD,1.84,1483732502
4963,446988,PEPENUKES,5.0,USD,2.4499999999999997,1483759254
4964,446989,PEPENUKES,2.0,USD,1.84,1483760562
4965,446993,UFOPEPE,4.0,USD,2.94,1483761551
4966,446993,UFOPEPE,2.0,USD,1.96,1483761551
4967,446995,PEPENUKES,2.0,USD,0.98,1483764868
4968,446995,PEPENUKES,3.0,USD,1.47,1483764868
4969,446995,UFOPEPE,2.0,USD,1.96,1483764868
4970,446995,UFOPEPE,1.0,USD,0.98,1483764868
4971,447000,QUEPASAPEPE,49.0,USD,1.8032000000000001,1483766913
4972,447000,SUCHSHARE,23.0,USD,2.116,1483766913
4973,447000,PARTYPEPE,50.0,USD,4.6000000000000005,1483766913
4974,447000,TOPCUCK,487.0,USD,6.093344,1483766913
4975,447000,QUEGUAYPEPE,19.0,USD,1.746252,1483766913
4976,447000,QUEPASAPEPE,25.0,USD,0.92,1483766913
4977,447001,SPESSMUHPEPE,28.0,USD,0.5152000000000001,1483767462
4978,447001,SOGGYPEPE,38.0,USD,0.6992,1483767462
4979,447001,KEISERPEPE,10.0,USD,1.84,1483767462
4980,447001,BIGVERNPEPE,3.0,USD,1.4352,1483767462
4981,447001,GURUPEPE,8.0,USD,1.1776,1483767462
4982,447001,EGGPLANTPEPE,10.0,USD,0.92,1483767462
4983,447003,PEPENUKES,4.0,USD,1.96,1483770227
4984,447003,PEPENUKES,1.0,USD,0.49,1483770227
4985,447056,PEPENUKES,3.0,USD,1.4820000000000002,1483805389
4986,447059,USD,10.0,TAJPEPE,5.0,1483806619
4987,447070,PEPENUKES,1.0,USD,0.4940000000000001,1483811397
4988,447070,BANKRUPTPEPE,1.0,USD,0.4940000000000001,1483811397
4989,447073,WNPEPEPEPEPE,4.0,USD,0.8,1483814129
4990,447073,PEPENUKES,1.0,USD,0.4940000000000001,1483814129
4991,447073,ZOMBIEPEPES,1500.0,USD,0.0006,1483814129
4992,447073,BLAINEPEPE,1.0,USD,6.0,1483814129
4993,447078,USD,6.0,BLAINEPEPE,3.0,1483819103
4994,447086,WNPEPEPEPEPE,20.0,USD,4.0,1483822271
4995,447086,BLAINEPEPE,2.0,USD,12.0,1483822271
4996,447086,USD,0.2,RUBBERPEPE,2.0,1483822271
4997,447110,RAREPEPEPUMP,11.0,USD,0.6792500000000001,1483837347
4998,447110,PEPEZCASH,1000.0,USD,2.0,1483837347
4999,447110,HAIRPEPE,2.0,USD,0.68,1483837347
5000,447113,ZEROWINGPEPE,1.0,USD,4.0,1483839012
5001,447113,BIGVERNPEPE,1.0,USD,0.52,1483839012
5002,447114,THOTHPEPE,1.0,USD,2.0,1483839318
5003,447114,BANANAPEPE,50.0,USD,0.7,1483839318
5004,447116,XMASPEPE,5.0,USD,1.0,1483839759
5005,447116,USD,1.2,PEPEHUNGRY,1.0,1483839759
5006,447116,TOMANDPEPE,5.0,USD,1.0,1483839759
5007,447116,USD,1.22,PEPEHUNGRY,1.0,1483839759
5008,447116,USD,1.34,GAINSPEPE,2.0,1483839759
5009,447116,NAPKINPEPE,1.0,USD,0.7,1483839759
5010,447116,CHEECHPEPE,1.0,USD,3.0,1483839759
5011,447116,MAKEPEPERARE,5.0,USD,1.0,1483839759
5012,447116,BIGGIEPEPE,2.0,USD,0.8,1483839759
5013,447116,MOBBPEPE,2.0,USD,1.0,1483839759
5014,447116,BANANAPEPE,70.0,USD,0.98,1483839759
5015,447116,PEPECONDOM,30.0,USD,0.96,1483839759
5016,447116,PEPEDATA,5.0,USD,1.0,1483839759
5017,447116,PEPEADDICT,1.0,USD,1.0,1483839759
5018,447116,USD,4.9,PEPEHUNGRY,7.0,1483839759
5019,447116,EYETESTPEPE,1.0,USD,1.0,1483839759
5020,447118,USD,1.98,HAIRPEPE,6.0,1483842488
5021,447121,SEAMANPEPE,2.0,USD,1.4,1483844694
5022,447121,WNPEPEPEPEPE,5.0,USD,1.0,1483844694
5023,447122,USD,4.0,TIMEPEPE,1.0,1483844789
5024,447132,MTPEPEMORE,1.0,USD,1.0,1483849249
5025,447132,PEPECITY,1.0,USD,0.8,1483849249
5026,447132,STEALPEPE,1.0,USD,0.599,1483849249
5027,447133,FUNPEPE,1.0,USD,1.0,1483849819
5028,447133,PEPEARTISTE,1.0,USD,1.0,1483849819
5029,447133,LOVEISPEPE,1.0,USD,1.0,1483849819
5030,447133,BANKRUPTPEPE,1.0,USD,1.68,1483849819
5031,447133,PPLNMDNTNY,2.0,USD,2.0,1483849819
5032,447133,SENPAIPEPE,1.0,USD,1.0,1483849819
5033,447133,VERIFIEDPEPE,1.0,USD,1.0,1483849819
5034,447133,PEPENUKES,1.0,USD,1.0,1483849819
5035,447141,STILLPEPE,1.0,USD,1.0,1483856426
5036,447162,BLKSWANPEPE,1.0,USD,0.209,1483870384
5037,447166,MTPEPEMORE,7.0,USD,7.3149999999999995,1483872054
5038,447221,RELATEPEPE,10.0,USD,5.18e-08,1483899756
5039,447240,USD,3.135,PEPA,1.0,1483908696
5040,447240,USD,3.135,TRUMPEPE,1.0,1483908696
5041,447241,BLAINEPEPE,1.0,USD,6.27,1483909208
5042,447242,STEALPEPE,1.0,USD,0.6259549999999999,1483909395
5043,447252,PEPEJOHNS,2.0,USD,0.3762,1483912661
5044,447252,PEPETRADERS,1.0,USD,0.19854999999999998,1483912661
5045,447274,USD,0.209,IMWITHPEPE,10.0,1483921784
5046,447274,LORDKEK,0.001,USD,1.2539999999999998,1483921784
5047,447279,PEPENUKES,5.0,USD,5.225,1483924645
5048,447284,PEEPHOLEPEPE,3.0,USD,14.421,1483926629
5049,447284,PHILANTHROPE,3.0,USD,12.54,1483926629
5050,447290,USD,4.18,LIKEPEPEBRO,2.0,1483930067
5051,447290,HARRYPEPES,1.0,USD,3.135,1483930067
5052,447299,RAREPEPEPRTY,28.0,USD,29.259999999999998,1483937394
5053,447299,PEEPHOLEPEPE,5.0,USD,10.36,1483937394
5054,447305,USD,5.851999999999999,SUPERMANPEPE,1.0,1483939644
5055,447308,PEPENUKES,1.0,USD,1.045,1483941225
5056,447309,USD,0.5434,PEPETODAMOON,2.0,1483942627
5057,447360,USD,1.026,RUBBERPEPE,5.0,1483976277
5058,447369,STRIPERPEPE,5.0,USD,4.104,1483982380
5059,447384,USD,0.57,SUCHSHARE,25.0,1483991943
5060,447386,USD,1.71,WEAREALLPEPE,3.0,1483993026
5061,447387,PEPENORRIS,1.0,USD,1.482,1483994722
5062,447401,SECURITYPEPE,1.0,USD,2.81,1484002466
5063,447401,SECURITYPEPE,2.0,USD,5.62,1484002466
5064,447409,CHEECHPEPE,1.0,USD,3.42,1484009394
5065,447421,SECURITYPEPE,2.0,USD,5.62,1484014923
5066,447421,CHEECHPEPE,1.0,USD,3.42,1484014923
5067,447424,PEPEONMUSK,500.0,USD,1.14,1484019761
5068,447424,SUCHSHARE,15.0,USD,0.34199999999999997,1484019761
5069,447427,PEPEHUNGRY,2.0,USD,2.7359999999999998,1484023028
5070,447427,PEPENUKES,2.0,USD,1.686,1484023028
5071,447438,GIVEKUDOS,5000.0,USD,1.405,1484030884
5072,447438,RAREPEPENEWS,800.0,USD,2.248,1484030884
5073,447438,BERNIEPEPE,2.0,USD,2.81,1484030884
5074,447455,PEEPHOLEPEPE,1.0,USD,4.7379999999999995,1484038059
5075,447455,USD,1.275,PEPEMOON,4.0,1484038059
5076,447455,USD,1.5299999999999998,BANKRUPTPEPE,20.0,1484038059
5077,447479,PEPEFREEZE,1.0,USD,0.515,1484051745
5078,447479,CNTRFLDPEPE,1.0,USD,0.6798000000000001,1484051745
5079,447479,PEPEONMUSK,250.0,USD,0.515,1484051745
5080,447479,DRONEPEPE,1.0,USD,0.20600000000000002,1484051745
5081,447479,RETROPEPE,1.0,USD,0.512805,1484051745
5082,447481,STEALPEPE,4.0,USD,2.46788,1484052408
5083,447506,WNPEPEPEPEPE,5.0,USD,1.03,1484063425
5084,447514,USD,0.6375,FATPEPE,1.0,1484067035
5085,447561,USD,6.18,CRYPTOPEPE,4.0,1484090949
5086,447562,RAREPEPENEWS,666.0,USD,3.9786702804000003,1484091061
5087,447565,USD,12.36,BLAINEPEPE,5.0,1484092192
5088,447570,SAMURAIPEPE,1.0,USD,1.03,1484094637
5089,447573,CRYPTOPEPE,2.0,USD,3.09,1484095552
5090,447576,CRYPTOPEPE,1.0,USD,1.5299999999999998,1484096530
5091,447579,CRYPTOPEPE,1.0,USD,1.5299999999999998,1484099009
5092,447582,CRYPTOPEPE,1.0,USD,1.545,1484102859
5093,447582,PEEPHOLEPEPE,1.0,USD,4.7379999999999995,1484102859
5094,447618,GOSPELPEPE,2.0,USD,2.06,1484121493
5095,447618,GAINSPEPE,1.0,USD,0.7416,1484121493
5096,447618,PREPEDATOR,2.0,USD,0.7622,1484121493
5097,447620,PEPEDATA,5.0,USD,0.95,1484122338
5098,447640,CRYPTOPEPE,1.0,USD,1.4249999999999998,1484134966
5099,447640,PEPETODAMOON,1.0,USD,1.3299999999999998,1484134966
5100,447677,XMASANTAPEPE,1.0,USD,2.755,1484152663
5101,447679,VONPEPEHAYEK,2.0,USD,13.299999999999999,1484154420
5102,447692,BLAINEPEPE,1.0,USD,5.699999999999999,1484166627
5103,447693,CRYPTOPEPE,2.0,USD,2.8499999999999996,1484167090
5104,447718,BERNIEPEPE,7.0,USD,6.6499999999999995,1484178831
5105,447722,PEPEJOINTSPH,1.0,USD,0.94905,1484181331
5106,447723,BANEPEPE,1.0,USD,0.95,1484181750
5107,447728,PHILANTHROPE,1.0,USD,3.8,1484184797
5108,447728,SUPERMANPEPE,1.0,USD,5.2875000000000005,1484184797
5109,447728,VONPEPEHAYEK,1.0,USD,5.699999999999999,1484184797
5110,447729,JACKPOTPEPE,2.0,USD,1.9,1484186391
5111,447729,CRYPTOPEPE,2.0,USD,3.42,1484186391
5112,447729,PEPEGATES,1.0,USD,2.8499999999999996,1484186391
5113,447730,GIVEKUDOS,10000.0,USD,2.35,1484186813
5114,447731,IMWITHPEPE,2.0,USD,3.8,1484187106
5115,447732,FATPEPE,1.0,USD,0.741,1484187173
5116,447733,SELLOUTPEPE,1.0,USD,38.0,1484187234
5117,447734,UFOPEPE,2.0,USD,3.7600000000000002,1484188192
5118,447738,HAIRPEPE,6.0,USD,1.938,1484189002
5119,447743,NEOPEPE,1.0,USD,5.875000000000001,1484190956
5120,447743,PEPEFREEZE,50.0,USD,11.750000000000002,1484190956
5121,447743,RAREPEPENEWS,1000.0,USD,2.35,1484190956
5122,447745,PEPETACO,1.0,USD,0.5320400000000001,1484192307
5123,447753,TOMANDPEPE,1.0,USD,0.11750000000000001,1484195861
5124,447753,GIVEKUDOS,10000.0,USD,2.35,1484195861
5125,447753,CRYPTOPEPE,1.0,USD,1.4100000000000001,1484195861
5126,447757,FOLDERPEPE,1.0,USD,13.299999999999999,1484199808
5127,447758,PEPEGANDHI,2.0,USD,1.8800000000000001,1484200396
5128,447758,TAJPEPE,1.0,USD,6.345000000000001,1484200396
5129,447758,PEPEGANDHI,1.0,USD,0.95,1484200396
5130,447760,PEPETRON,2.0,USD,1.175,1484201991
5131,447760,BERNIEPEPE,1.0,USD,1.175,1484201991
5132,447760,ZOOKOPEPE,3.0,USD,2.8200000000000003,1484201991
5133,447760,SNOWDENPEPE,5.0,USD,0.5875,1484201991
5134,447762,PEPEFREEZE,3.0,USD,0.7050000000000001,1484203131
5135,447779,PEPECOWBELL,2.0,USD,1.93,1484214517
5136,447779,PEPEGOAT,1.0,USD,9.65,1484214517
5137,447786,USD,0.2664,BANKRUPTPEPE,4.0,1484217748
5138,447786,PEPEFREEZE,7.0,USD,1.5540000000000003,1484217748
5139,447786,USD,0.965,PEPEHUNGRY,1.0,1484217748
5140,447790,USD,0.11100000000000002,BLKSWANPEPE,10.0,1484220136
5141,447793,BLKSWANPEPE,85.0,USD,0.9435000000000001,1484220742
5142,447794,CULTOFPEPE,4.0,USD,0.0010036,1484221165
5143,447794,FSMPEPE,2.0,USD,0.386,1484221165
5144,447794,BLKSWANPEPE,3.0,USD,0.579,1484221165
5145,447794,PEPEADDICT,1.0,USD,0.965,1484221165
5146,447794,PEPENATION,2.0,USD,0.386,1484221165
5147,447794,PEPEPARADO,10.0,USD,0.000193,1484221165
5148,447794,STEALPEPE,2.0,USD,1.15607,1484221165
5149,447794,SHREMPEPE,2.0,USD,0.386,1484221165
5150,447794,PEPEZ,4.0,USD,0.772,1484221165
5151,447794,PEPEZCASH,5.0,USD,0.00965,1484221165
5152,447798,USD,2.664,PEPECITY,3.0,1484222485
5153,447811,EGGPLANTPEPE,10.0,USD,1.93,1484226536
5154,447826,BLKSWANPEPE,100.0,USD,1.11,1484231898
5155,447830,TOMANDPEPE,10.0,USD,1.11,1484233845
5156,447830,CRYPTOPEPE,2.0,USD,2.664,1484233845
5157,447856,USD,2.895,SUPERMANPEPE,1.0,1484246721
5158,447867,PEPELOU,1.0,USD,8.88,1484254342
5159,447867,IMWITHPEPE,2.0,USD,0.965,1484254342
5160,447870,PEPELOU,1.0,USD,8.88,1484254939
5161,447872,FOLDERPEPE,1.0,USD,38.6,1484255555
5162,447874,PEPELOU,1.0,USD,8.88,1484256279
5163,447876,PEPELOU,2.0,USD,17.76,1484257238
5164,447877,USD,1.158,RGBPEPE,4.0,1484257602
5165,447879,PEPEREPUBLIC,999999.0,USD,2.2199977800000004,1484259416
5166,447879,PEPEMAXAF,15.0,USD,7.2375,1484259416
5167,447879,HAIRPEPE,24.0,USD,1.006992,1484259416
5168,447880,PEPEMOON,1.0,USD,1.2545,1484259603
5169,447880,PEPEMAXAF,2.0,USD,0.965,1484259603
5170,447882,CONFUSEDPEPE,1.0,USD,0.965,1484260613
5171,447882,CONFUSEDPEPE,1.0,USD,0.965,1484260613
5172,447886,PEPEMAXAF,2.0,USD,0.965,1484263203
5173,447886,PEPEMAXAF,4.0,USD,1.93,1484263203
5174,447891,PINHEADPEPE,3.0,USD,3.3300000000000005,1484265101
5175,447891,WEAREALLPEPE,1.0,USD,2.7750000000000004,1484265101
5176,447891,BANANAPEPE,1.0,USD,4.246,1484265101
5177,447891,JUNSETHPEPE,3.0,USD,5.6742,1484265101
5178,447891,SLIMERPEPE,3.0,USD,13.320000000000002,1484265101
5179,447891,HILLARYPEPE,3.0,USD,1.4475,1484265101
5180,447891,ZEROWINGPEPE,2.0,USD,7.72,1484265101
5181,447891,BIGVERNPEPE,3.0,USD,1.4475,1484265101
5182,447891,BOSSHOGPEPE,3.0,USD,3.3300000000000005,1484265101
5183,447891,HARAMPEPE,3.0,USD,5.328,1484265101
5184,447897,CRYPTOPEPE,5.0,USD,6.660000000000001,1484266926
5185,447897,HAIRPEPE,3.0,USD,1.0422,1484266926
5186,447897,VONPEPEHAYEK,1.0,USD,7.72,1484266926
5187,447910,MARVINPEPE,1.0,USD,9.65,1484274072
5188,447917,PEPEMAXAF,2.0,USD,0.965,1484278004
5189,447928,PEPECOWBELL,2.0,USD,1.93,1484284093
5190,447933,USD,9.768,PEPEMOON,44.0,1484287108
5191,447933,DAPPERPEPE,1.0,USD,0.5772,1484287108
5192,447933,BEACHPEPE,1.0,USD,0.41181000000000006,1484287108
5193,447943,TRUMPRARE,2.0,USD,23.16,1484292016
5194,447943,TRUMPRARE,2.0,USD,17.37,1484292016
5195,447943,RAREPEPE,1.0,USD,57.9,1484292016
5196,447943,SAMURAIPEPE,1.0,USD,0.965,1484292016
5197,447944,USD,7.72,PEPECONF,2.0,1484292570
5198,447956,BERNIEPEPE,10.0,USD,11.999999999999998,1484298630
5199,447962,USD,3.0,CHONGPEPE,1.0,1484301394
5200,447963,PEPECONDOM,1.0,USD,2.26,1484303278
5201,447963,PEPEONMUSK,1000.0,USD,2.0,1484303278
5202,447963,WANKSYPEPE,1.0,USD,2.0,1484303278
5203,447963,CULTOFPEPE,100.0,USD,2.9999999999999996,1484303278
5204,447963,GUARDSPEPE,1000.0,USD,0.6,1484303278
5205,447968,USD,4.5,FATPEPE,3.0,1484305736
5206,447969,BREATHEDPEPE,7.0,USD,1.2599999999999998,1484305916
5207,447976,WNPEPEPEPEPE,1.0,USD,0.2,1484309457
5208,447977,PEPEREPUBLIC,100000.0,USD,0.07,1484309548
5209,447977,PEPEMAXAF,1.0,USD,0.5,1484309548
5210,447977,BTCPEPE,1.0,USD,4.0,1484309548
5211,447977,BLKSWANPEPE,1.0,USD,0.2,1484309548
5212,447978,WINSTONPEPE,1.0,USD,0.2,1484310695
5213,447978,RAREPEPEPUMP,1.0,USD,0.1,1484310695
5214,447979,TESTNETPEPE,1.0,USD,2e-05,1484310958
5215,447982,PEPEGIGA,2.0,USD,1.2,1484312134
5216,448011,PEPEZCASH,1.0,USD,0.002,1484330312
5217,448011,PEPETREZOR,1.0,USD,0.48,1484330312
5218,448018,INNOCOINBOT,1.0,USD,2.0,1484334850
5219,448035,CRYPTOPEPE,1.0,USD,1.8,1484348748
5220,448036,JUNSETHPEPE,1.0,USD,1.96,1484348935
5221,448036,BRIGHTONPEPE,1.0,USD,2.0,1484348935
5222,448036,DAOPEPEHACK,0.1,USD,0.6,1484348935
5223,448036,LOVEPEPETATO,1.0,USD,6.0,1484348935
5224,448040,BLOWPEPE,1.0,USD,2.0,1484350818
5225,448054,PEPEGIGA,1.0,USD,0.6,1484359127
5226,448054,TOREROPEPE,1.0,USD,0.008399,1484359127
5227,448057,HAIRPEPE,1.0,USD,0.36,1484361946
5228,448057,ZOMBIEPEPES,100000.0,USD,0.04,1484361946
5229,448057,PEPEPARADO,1.0,USD,2e-05,1484361946
5230,448063,USD,1.0,PEPEHUNGRY,1.0,1484363494
5231,448082,MAOPEPE,1.0,USD,1.1,1484373027
5232,448106,DAOPEPEHACK,0.11111111,USD,0.66666666,1484384245
5233,448111,SNOWDENPEPE,30.0,USD,6.0,1484386950
5234,448120,SNOWDENPEPE,5.0,USD,1.0,1484391633
5235,448131,RAREPEPEPRTY,2.0,USD,2.0,1484396028
5236,448145,PEPEHUNGRY,1.0,USD,1.2,1484402505
5237,448145,CRYPTOPEPE,1.0,USD,1.8,1484402505
5238,448146,TIMEPEPE,2.0,USD,8.0,1484403250
5239,448146,PEPETRON,3.0,USD,1.65,1484403250
5240,448146,RAREPEPEPUMP,10.0,USD,1.0,1484403250
5241,448146,TOMANDPEPE,1.0,USD,0.2,1484403250
5242,448146,SCORPEPE,2.0,USD,1.18,1484403250
