,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp,PricePerPepe
192,433952,BANEPEPE,2.0,USD,2.832,1476229544,1.416
193,443001,BANEPEPE,10.0,USD,0.0402,1481486435,248.75621890547265
194,469015,BANEPEPE,2.0,USD,22.94784,1496220040,11.47392
195,453064,BANEPEPE,5.0,USD,7.84,1487100059,1.568
196,467426,BANEPEPE,3.0,USD,23.138459999999995,1495364202,0.12965426393977822
197,450489,BANEPEPE,2.0,USD,1.42,1485648164,0.71
198,469143,BANEPEPE,1.0,USD,10.03968,1496284441,0.09960476827946707
199,453196,BANEPEPE,5.0,USD,13.612,1487180068,2.7224
200,434629,BANEPEPE,10.0,USD,20.35,1476660341,2.035
201,461344,BANEPEPE,10.0,USD,26.318500000000004,1491875048,2.6318500000000005
202,434925,BANEPEPE,1.0,USD,2.075,1476842355,2.075
203,493686,BANEPEPE,3.0,USD,18.87633,1510185060,6.29211
204,450830,BANEPEPE,3.0,USD,2.6910000000000003,1485841766,0.8970000000000001
205,452472,BANEPEPE,6.0,USD,4.62,1486764464,0.77
206,495174,BANEPEPE,3.0,USD,22.10247,1511149513,0.1357314363507789
207,482396,BANEPEPE,4.0,USD,20.484,1503957722,0.19527436047646946
208,488089,BANEPEPE,1.0,USD,6.861402,1507020472,6.861402
209,434515,BANEPEPE,10.0,USD,14.91,1476586568,0.6706908115358821
210,458862,BANEPEPE,1.0,USD,2.10675,1490439216,0.4746647680075946
211,434268,BANEPEPE,1.0,USD,1.0125,1476430818,0.9876543209876544
212,453114,BANEPEPE,10.0,USD,29.088,1487127482,2.9088000000000003
213,479851,BANEPEPE,1.0,USD,8.4126,1502312659,8.4126
214,431952,BANEPEPE,4.0,USD,5.1960000000000015,1475084023,1.2990000000000002
215,479851,BANEPEPE,1.0,USD,7.641445,1502312659,7.641445
216,488622,BANEPEPE,1.0,USD,3.2475,1507336551,0.30792917628945343
217,477746,BANEPEPE,1.0,USD,5.749205,1501124240,5.749205
218,466542,BANEPEPE,4.0,USD,18.04988,1494857848,0.22160812149443654
219,501826,BANEPEPE,1.0,USD,22.77264,1514690487,0.04391234393552965
220,433877,BANEPEPE,1.0,USD,1.416,1476180949,1.416
221,431861,BANEPEPE,3.0,USD,4.176,1475029462,1.392
222,471002,BANEPEPE,8.0,USD,33.19912,1497300236,0.2409702425847432
223,471742,BANEPEPE,6.0,USD,23.01156,1497740464,0.26073851577207285
224,467605,BANEPEPE,4.0,USD,36.432,1495470777,0.10979358805445764
225,467605,BANEPEPE,5.0,USD,39.468,1495470777,0.12668490929360493
226,466594,BANEPEPE,5.0,USD,26.8828,1494886359,0.1859925305399736
227,467605,BANEPEPE,8.0,USD,51.814400000000006,1495470777,0.154397233201581
228,447723,BANEPEPE,1.0,USD,0.95,1484181750,0.95
229,471438,BANEPEPE,12.0,USD,44.33519999999999,1497562908,3.6946
230,453025,BANEPEPE,98.0,USD,267.246,1487074923,2.727
231,491544,BANEPEPE,1.0,USD,6.81153,1508879827,6.81153
232,435009,BANEPEPE,2.0,USD,4.11,1476889948,2.055
233,454531,BANEPEPE,1.0,USD,2.0968,1487968254,2.0968
234,448591,BANEPEPE,1.0,USD,1.6,1484635491,1.6
235,435485,BANEPEPE,1.0,USD,2.0508900000000003,1477180734,2.0508900000000003
236,472946,BANEPEPE,1.0,USD,4.8303,1498473810,0.207026478686624
237,433507,BANEPEPE,1.0,USD,1.248,1475959509,1.248
238,452746,BANEPEPE,1.0,USD,1.524,1486935380,1.524
239,469499,BANEPEPE,4.0,USD,31.75736,1496471240,0.1259550541984598
240,469499,BANEPEPE,4.0,USD,26.74304,1496471240,0.14957162686067105
241,468226,BANEPEPE,4.0,USD,27.8058,1495804490,6.95145
242,460525,BANEPEPE,2.0,USD,5.5704,1491403237,2.7852
243,457734,BANEPEPE,2.0,USD,1.6632000000000002,1489799728,1.2025012025012023
244,458955,BANEPEPE,28.0,USD,35.3934,1490497405,1.26405
245,485004,BANEPEPE,1.0,USD,4.44465,1505298322,0.2249895942312668
246,458955,BANEPEPE,1.0,USD,1.26405,1490497405,1.26405
247,456198,BANEPEPE,20.0,USD,16.2,1488915310,0.8099999999999999
248,507037,BANEPEPE,2.0,USD,41.19126,1517454109,20.59563
249,468226,BANEPEPE,6.0,USD,53.0838,1495804490,8.847299999999997
250,460351,BANEPEPE,2.0,USD,5.016,1491300885,2.508
251,469499,BANEPEPE,3.0,USD,17.550120000000003,1496471240,0.17093900212648114
252,468226,BANEPEPE,10.0,USD,80.047,1495804490,8.0047
253,436889,BANEPEPE,10.0,USD,4.23,1477993887,0.423
254,460262,BANEPEPE,1.0,USD,2.6790000000000003,1491244614,2.6790000000000003
255,468491,BANEPEPE,5.0,USD,39.1461,1495943581,0.12772664454441185
256,476811,BANEPEPE,4.0,USD,29.269759999999998,1500618313,7.317439999999999
257,472444,BANEPEPE,1.0,USD,6.39438,1498168418,6.39438
258,507011,BANEPEPE,10.0,USD,156.0275,1517440515,0.06409126596273093
259,453601,BANEPEPE,1.0,USD,2.0296000000000003,1487411399,2.0296000000000003
260,471919,BANEPEPE,10.0,USD,57.22080000000001,1497847916,5.722080000000001
261,469499,BANEPEPE,3.0,USD,26.325180000000003,1496471240,0.11395933475098745
262,459397,BANEPEPE,5.0,USD,10.7375,1490746491,2.1475
263,469500,BANEPEPE,10.0,USD,48.05390000000001,1496471914,0.2080996547626727
264,452768,BANEPEPE,1.0,USD,1.3119999999999998,1486945497,1.3119999999999998
265,453800,BANEPEPE,1.0,USD,2.1208,1487534494,2.1208
266,452787,BANEPEPE,1.0,USD,1.524,1486955502,1.524
267,451844,BANEPEPE,10.0,USD,8.075,1486403195,0.8074999999999999
268,453800,BANEPEPE,1.0,USD,1.8557,1487534494,1.8557
269,453420,BANEPEPE,1.0,USD,2.4336,1487313271,2.4336
270,450639,BANEPEPE,1.0,USD,0.7875,1485725301,0.7875
271,476811,BANEPEPE,6.0,USD,37.150079999999996,1500618313,6.1916800000000025
272,475706,BANKRUPTPEPE,1.0,USD,9.079245,1499984218,9.079245
273,454565,BANKRUPTPEPE,1.0,USD,1.96575,1487985093,1.96575
274,449547,BANKRUPTPEPE,1.0,USD,0.3670000000000001,1485115739,0.3670000000000001
275,450387,BANKRUPTPEPE,1.0,USD,0.745,1485587165,0.745
276,447133,BANKRUPTPEPE,1.0,USD,1.68,1483849819,1.68
277,461180,BANKRUPTPEPE,1.0,USD,2.7092,1491777945,2.7092
278,447786,BANKRUPTPEPE,4.0,USD,0.2664,1484217748,15.015015015015011
279,445590,BANKRUPTPEPE,1.0,USD,2.16594,1482979359,2.16594
280,452838,BANKRUPTPEPE,1.0,USD,2.4608000000000003,1486984745,2.4608000000000003
281,475916,BANKRUPTPEPE,1.0,USD,6.882666,1500127393,6.882666
282,459402,BANKRUPTPEPE,2.0,USD,4.7245,1490750795,2.36225
283,448897,BANKRUPTPEPE,2.0,USD,0.7200000000000001,1484807769,0.36000000000000004
284,452846,BANKRUPTPEPE,1.0,USD,2.4608000000000003,1486988353,2.4608000000000003
285,449450,BANKRUPTPEPE,3.0,USD,1.101,1485072122,0.3670000000000001
286,451031,BANKRUPTPEPE,2.0,USD,1.416,1485942249,0.708
287,447455,BANKRUPTPEPE,20.0,USD,1.5299999999999998,1484038059,13.071895424836605
288,447070,BANKRUPTPEPE,1.0,USD,0.4940000000000001,1483811397,0.4940000000000001
289,445671,BANKRUPTPEPE,1.0,USD,2.78096,1483025383,2.78096
290,460427,BANKRUPTPEPE,1.0,USD,2.299,1491355907,2.299
291,445882,BANKRUPTPEPE,1.0,USD,1.84,1483141794,1.84
292,454487,BAPEPE,1.0,USD,131.05,1487943194,131.05
293,454394,BAPEPE,1.0,USD,142.95,1487893000,142.95
294,454412,BAPEPE,1.0,USD,142.95,1487906437,142.95
295,435632,BAPEPE,2.0,USD,15.52,1477268594,0.1288659793814433
296,459991,BAPEPE,1.0,USD,211.85,1491103905,211.85
297,434689,BAPEPE,1.0,USD,7.4025000000000025,1476706790,0.1350894967916244
298,434070,BAPEPE,1.0,USD,4.71,1476302636,0.21231422505307854
299,451731,BAPEPE,1.0,USD,22.36809,1486331890,22.36809
300,434222,BAPEPE,3.0,USD,40.14,1476400954,13.38
301,476893,BAPEPE,1.0,USD,719.25,1500665750,719.25
302,434505,BAPEPE,1.0,USD,21.3,1476577659,21.3
303,449202,BAPEPE,1.0,USD,15.44,1484947984,15.44
304,442062,BAPEPE,1.0,USD,4.23,1480953970,0.2364066193853428
305,445953,BAPEPE,1.0,USD,8.6,1483177909,8.6
306,478351,BAPEPE,1.0,USD,275.7,1501468575,0.003627130939426913
307,477374,BARBARICPEPE,1.0,USD,50.76375,1500911208,50.76375
308,477390,BARBARICPEPE,1.0,USD,50.76375,1500918407,50.76375
309,481552,BARBARICPEPE,1.0,USD,25.1874,1503354646,0.03970239087797866
310,477575,BARBARICPEPE,3.0,USD,119.21625,1501025892,39.73875
311,479297,BARBARICPEPE,3.0,USD,80.38799999999998,1501992164,0.037319002836244224
312,481516,BARBARICPEPE,1.0,USD,25.1874,1503323941,0.03970239087797866
313,478358,BARBARICPEPE,1.0,USD,41.355,1501472188,41.355
314,478152,BARBARICPEPE,3.0,USD,95.97225,1501354536,0.03125903581504028
315,452753,BARRYPEPE,1.0,USD,101.6,1486938250,101.6
316,434063,BARRYPEPE,1.0,USD,11.304,1476297085,11.304
317,434310,BARRYPEPE,1.0,USD,13.05,1476454161,13.05
318,476872,BARRYPEPE,1.0,USD,1433.69541,1500652154,0.0006974982224432176
319,433807,BARRYPEPE,1.0,USD,10.686000000000002,1476138067,10.686000000000002
320,431987,BARRYPEPE,1.0,USD,8.66,1475101503,8.66
321,434780,BARRYPEPE,1.0,USD,12.69,1476758527,12.69
322,434207,BARRYPEPE,1.0,USD,12.042,1476393357,12.042
323,434206,BARRYPEPE,1.0,USD,1.515,1476393198,0.6600660066006601
324,434100,BARRYPEPE,1.0,USD,11.775,1476319164,11.775
325,432019,BARRYPEPE,1.0,USD,12.99,1475123543,0.07698229407236336
326,432019,BARRYPEPE,1.0,USD,12.99,1475123543,12.99
327,476766,BARRYPEPE,1.0,USD,1402.499952,1500594991,1402.499952
328,432132,BARRYPEPE,1.0,USD,11.704,1475188005,11.704
329,443809,BARRYPEPE,1.0,USD,28.86000000000001,1481965299,28.86000000000001
330,432120,BARRYPEPE,1.0,USD,14.211999999999998,1475178828,14.211999999999998
331,432045,BARRYPEPE,1.0,USD,10.45,1475137642,10.45
332,465419,BARRYPEPE,1.0,USD,302.6500000000001,1494242425,0.003304146704113661
333,452753,BARRYPEPE,1.0,USD,65.6,1486938250,65.6
334,434266,BARRYPEPE,1.0,USD,12.6,1476430095,12.6
335,448807,BARRYPEPE,1.0,USD,23.88,1484753813,23.88
336,435658,BARRYPEPE,1.0,USD,11.252,1477283709,11.252
337,452065,BARRYPEPE,1.0,USD,17.25,1486538389,0.05797101449275361
338,460046,BARRYPEPE,1.0,USD,2543.0,1491134167,2543.0
339,435518,BARRYPEPE,1.0,USD,12.741,1477198511,12.741
340,453574,BATBUTBOO,10.0,USD,5.7479999999999976,1487398788,0.5747999999999999
341,454708,BATBUTBOO,3.0,USD,1.25325,1488062946,0.41775
342,455211,BATBUTBOO,5.0,USD,3.089,1488332681,0.6178
343,453684,BATBUTBOO,2.0,USD,1.0148,1487461878,0.5074
344,454686,BATBUTBOO,1.0,USD,0.41775,1488052740,0.41775
345,463201,BATBUTBOO,2.0,USD,0.91,1492972877,0.455
346,454602,BATBUTBOO,100.0,USD,26.21,1488003866,3.81533765738268
347,454531,BATBUTBOO,1.0,USD,0.5242,1487968254,0.5242
348,454531,BATBUTBOO,1.0,USD,0.5242,1487968254,0.5242
349,460427,BATBUTBOO,1.0,USD,0.836,1491355907,0.836
350,454711,BATBUTBOO,46.0,USD,19.2165,1488063941,0.41775
351,454038,BATBUTBOO,3.0,USD,1.6458,1487681081,0.5486
352,454396,BATBUTBOO,3.0,USD,1.7154,1487895162,0.5718
353,453684,BATBUTBOO,2.0,USD,1.0148,1487461878,0.5074
354,453618,BATBUTBOO,1.0,USD,0.5074000000000001,1487420691,0.5074000000000001
355,454346,BATBUTBOO,1.0,USD,0.5718,1487872593,0.5718
356,494188,BATMANPEPE,1.0,USD,36.5728,1510572003,36.5728
357,459120,BATMANPEPE,1.0,USD,21.65265,1490583075,21.65265
358,472694,BATMANPEPE,1.0,USD,51.11500000000001,1498311855,51.11500000000001
359,460522,BATMANPEPE,1.0,USD,18.568,1491402479,0.05385609651012496
360,452367,BATMANPEPE,1.0,USD,12.246,1486700570,12.246
361,462988,BATMANPEPE,1.0,USD,15.4496,1492853829,15.4496
362,448768,BATMANPEPE,1.0,USD,7.761,1484731448,7.761
363,476742,BATMANPEPE,1.0,USD,42.216,1500578120,42.216
364,454945,BATMANPEPE,1.0,USD,16.704,1488178805,0.05986590038314176
