,Block,Timestamp,CardName,NumCards,Payment,PriceUSD,PricePerPepe,NumberIssued
1731,434780,1476758527,BARRYPEPE,1.0,USD,12.69,12.69,21.0
2235,435518,1477198511,BARRYPEPE,1.0,USD,12.741,12.741,21.0
2291,435658,1477283709,BARRYPEPE,1.0,USD,11.252,11.252,21.0
4236,443809,1481965299,BARRYPEPE,1.0,USD,28.86000000000001,28.86000000000001,21.0
5515,448807,1484753813,BARRYPEPE,1.0,USD,23.88,23.88,21.0
6980,452065,1486538389,BARRYPEPE,1.0,USD,17.25,17.25,21.0
7460,452753,1486938250,BARRYPEPE,1.0,USD,101.6,101.6,21.0
7461,452753,1486938250,BARRYPEPE,1.0,USD,65.6,65.6,21.0
13370,460046,1491134167,BARRYPEPE,1.0,USD,2543.0,2543.0,21.0
15527,465419,1494242425,BARRYPEPE,1.0,USD,302.6500000000001,302.6500000000001,21.0
19648,476766,1500594991,BARRYPEPE,1.0,USD,1402.499952,1402.499952,21.0
19826,476872,1500652154,BARRYPEPE,1.0,USD,1433.69541,1433.69541,21.0
8452,453574,1487398788,BATBUTBOO,10.0,USD,5.7479999999999976,0.5747999999999999,2000.0
8496,453618,1487420691,BATBUTBOO,1.0,USD,0.5074000000000001,0.5074000000000001,2000.0
8547,453684,1487461878,BATBUTBOO,2.0,USD,1.0148,0.5074,2000.0
8591,453684,1487461878,BATBUTBOO,2.0,USD,1.0148,0.5074,2000.0
8987,454038,1487681081,BATBUTBOO,3.0,USD,1.6458,0.5486,2000.0
9115,454346,1487872593,BATBUTBOO,1.0,USD,0.5718,0.5718,2000.0
9156,454396,1487895162,BATBUTBOO,3.0,USD,1.7154,0.5718,2000.0
9266,454531,1487968254,BATBUTBOO,1.0,USD,0.5242,0.5242,2000.0
9268,454531,1487968254,BATBUTBOO,1.0,USD,0.5242,0.5242,2000.0
9411,454602,1488003866,BATBUTBOO,100.0,USD,26.21,0.2621,2000.0
9458,454686,1488052740,BATBUTBOO,1.0,USD,0.41775,0.41775,2000.0
9513,454708,1488062946,BATBUTBOO,3.0,USD,1.25325,0.41775,2000.0
9525,454711,1488063941,BATBUTBOO,46.0,USD,19.2165,0.41775,2000.0
9901,455211,1488332681,BATBUTBOO,5.0,USD,3.089,0.6178,2000.0
13631,460427,1491355907,BATBUTBOO,1.0,USD,0.836,0.836,2000.0
14826,463201,1492972877,BATBUTBOO,2.0,USD,0.91,0.455,2000.0
5500,448768,1484731448,BATMANPEPE,1.0,USD,7.761,7.761,111.0
7127,452367,1486700570,BATMANPEPE,1.0,USD,12.246,12.246,111.0
9752,454945,1488178805,BATMANPEPE,1.0,USD,16.704,16.704,111.0
10474,455954,1488774917,BATMANPEPE,1.0,USD,16.788042,16.788042,111.0
12594,459120,1490583075,BATMANPEPE,1.0,USD,21.65265,21.65265,111.0
13694,460522,1491402479,BATMANPEPE,1.0,USD,18.568,18.568,111.0
14747,462988,1492853829,BATMANPEPE,1.0,USD,15.4496,15.4496,111.0
17696,472694,1498311855,BATMANPEPE,1.0,USD,51.11500000000001,51.11500000000001,111.0
19573,476742,1500578120,BATMANPEPE,1.0,USD,42.216,42.216,111.0
25229,494188,1510572003,BATMANPEPE,1.0,USD,36.5728,36.5728,111.0
22985,482125,1503793172,BATTLEPEPE,1.0,USD,9.45075,9.45075,500.0
23116,482271,1503876624,BATTLEPEPE,4.0,USD,38.502,9.6255,500.0
21299,477769,1501139109,BAYLOP,1.0,USD,22.687104,22.687104,1968.0
23015,482209,1503840131,BAYLOP,1.0,USD,6.417000000000002,6.417000000000002,1968.0
23517,483632,1504610064,BAYLOP,1.0,USD,3.43989,3.43989,1968.0
24341,487814,1506864661,BAYLOP,3.0,USD,13.710276,4.570092,1968.0
24868,490184,1508180157,BAYLOP,1.0,USD,7.655003999999999,7.655003999999999,1968.0
12389,458865,1490441217,BBAEPEPE,5.0,USD,9.817455,1.9634909999999999,450.0
12400,458888,1490454016,BBAEPEPE,1.0,USD,1.9634909999999999,1.9634909999999999,450.0
12401,458890,1490455808,BBAEPEPE,2.0,USD,3.9269819999999998,1.9634909999999999,450.0
12431,458932,1490478769,BBAEPEPE,4.0,USD,7.853963999999999,1.963491,450.0
12627,459135,1490593914,BBAEPEPE,1.0,USD,2.346543,2.346543,450.0
13393,460082,1491153368,BBAEPEPE,1.0,USD,3.555114,3.555114,450.0
13633,460427,1491355907,BBAEPEPE,1.0,USD,2.92182,2.92182,450.0
17894,473404,1498757468,BBAEPEPE,4.0,USD,61.050888,15.262722,450.0
17901,473550,1498847645,BBAEPEPE,3.0,USD,33.662519999999994,11.220839999999995,450.0
18656,474928,1499587548,BBAEPEPE,2.0,USD,5.1872,2.5936,450.0
18659,474928,1499587548,BBAEPEPE,20.0,USD,51.872,2.5936,450.0
19174,476247,1500311167,BBAEPEPE,5.0,USD,36.886345,7.377269,450.0
20106,476917,1500680175,BBAEPEPE,5.0,USD,48.693225,9.738645,450.0
20837,477224,1500837956,BBAEPEPE,7.0,USD,82.85486999999998,11.83641,450.0
23835,484984,1505289698,BBAEPEPE,1.0,USD,8.8893,8.8893,450.0
23976,485925,1505761521,BBAEPEPE,1.0,USD,9.49344,9.49344,450.0
24060,486631,1506178106,BBAEPEPE,1.0,USD,8.478469,8.478469,450.0
1274,434240,1476416909,BBOYPEPE,2.0,USD,4.46,2.23,169.0
1318,434309,1476453832,BBOYPEPE,1.0,USD,2.25,2.25,169.0
1383,434380,1476502052,BBOYPEPE,2.0,USD,1.8,0.9,169.0
1517,434537,1476599236,BBOYPEPE,1.0,USD,2.13,2.13,169.0
3247,438813,1479102221,BBOYPEPE,1.0,USD,4.035,4.035,169.0
5590,448896,1484806539,BBOYPEPE,1.0,USD,5.97,5.97,169.0
5670,449073,1484892525,BBOYPEPE,1.0,USD,4.36,4.36,169.0
6641,451170,1486005818,BBOYPEPE,1.0,USD,7.08,7.08,169.0
12556,459083,1490562870,BBOYPEPE,1.0,USD,21.82050000000001,21.82050000000001,169.0
25960,507149,1517517091,BCCPEPE,10.0,USD,30.88275,3.0882750000000003,100.0
25961,507149,1517517091,BCCPEPE,30.0,USD,92.64825,3.0882750000000003,100.0
25962,507150,1517517305,BCCPEPE,10.0,USD,30.88275,3.0882750000000003,100.0
25971,507187,1517535355,BCCPEPE,1.0,USD,6.17655,6.17655,100.0
1974,435069,1476941101,BEACHPEPE,1.0,USD,1.233,1.233,244.0
1995,435100,1476965457,BEACHPEPE,3.0,USD,3.4290000000000003,1.143,244.0
2041,435167,1477005469,BEACHPEPE,1.0,USD,1.143,1.143,244.0
4015,442756,1481351190,BEACHPEPE,1.0,USD,0.7307999999999999,0.7307999999999999,244.0
4198,443541,1481784123,BEACHPEPE,8.0,USD,4.32,0.54,244.0
5192,447933,1484287108,BEACHPEPE,1.0,USD,0.4118100000000001,0.4118100000000001,244.0
5917,449690,1485197566,BEACHPEPE,1.0,USD,1.716,1.716,244.0
7154,452384,1486715627,BEACHPEPE,3.0,USD,10.379565,3.459855,244.0
7316,452607,1486849600,BEACHPEPE,2.0,USD,4.74,2.37,244.0
20041,476911,1500676377,BEACHPEPE,1.0,USD,25.562145,25.562145,244.0
21189,477616,1501048552,BEACHPEPE,1.0,USD,15.8955,15.8955,244.0
22205,479845,1502307995,BEACHPEPE,1.0,USD,21.0315,21.0315,244.0
25277,494890,1510987208,BEACHPEPE,1.0,USD,67.63851899999999,67.63851899999999,244.0
22901,481791,1503524160,BEATLESPEPE,1.0,USD,10.963,10.963,200.0
22915,481877,1503587388,BEATLESPEPE,2.0,USD,22.892,11.446,200.0
22940,481886,1503593503,BEATLESPEPE,10.0,USD,114.46,11.446,200.0
22941,481892,1503596310,BEATLESPEPE,12.0,USD,137.352,11.446,200.0
23160,482341,1503920506,BEATLESPEPE,1.0,USD,15.305,15.305,200.0
23177,482378,1503943760,BEATLESPEPE,1.0,USD,12.244000000000002,12.244000000000002,200.0
23178,482378,1503943760,BEATLESPEPE,1.0,USD,12.244000000000002,12.244000000000002,200.0
23198,482420,1503972466,BEATLESPEPE,4.0,USD,48.976000000000006,12.244000000000002,200.0
23869,485168,1505366644,BEATLESPEPE,2.0,USD,9.877,4.9385,200.0
23996,486103,1505867264,BEATLESPEPE,1.0,USD,4.6765,4.6765,200.0
25210,493686,1510185060,BEATLESPEPE,1.0,USD,7.6267999999999985,7.6267999999999985,200.0
25658,505314,1516522442,BEATLESPEPE,1.0,USD,32.600295,32.600295,200.0
24751,489589,1507862217,BEATPEPE,1.0,USD,23.226,23.226,299.0
24893,490306,1508242377,BEATPEPE,1.0,USD,40.362,40.362,299.0
3041,437856,1478584386,BEETLEPEPE,1.0,USD,1.35,1.35,100.0
3060,437942,1478621156,BEETLEPEPE,1.0,USD,0.562,0.562,100.0
3094,438097,1478717977,BEETLEPEPE,4.0,USD,1.124,0.281,100.0
3518,440254,1479933532,BEETLEPEPE,2.0,USD,4.34,2.17,100.0
3991,442502,1481195762,BEETLEPEPE,14.0,USD,7.7384999999999975,0.5527499999999999,100.0
4433,444339,1482275037,BEETLEPEPE,2.0,USD,4.6,2.3,100.0
4819,446214,1483329596,BEETLEPEPE,2.0,USD,4.339199999999999,2.1695999999999995,100.0
4825,446216,1483331779,BEETLEPEPE,1.0,USD,2.1695999999999995,2.1695999999999995,100.0
6166,450379,1485582502,BEETLEPEPE,1.0,USD,2.23,2.23,100.0
6392,450685,1485758435,BEETLEPEPE,3.0,USD,14.738526,4.9128419999999995,100.0
6426,450766,1485797992,BEETLEPEPE,1.0,USD,2.99,2.99,100.0
9721,454906,1488156488,BEETLEPEPE,10.0,USD,41.76,4.176,100.0
10494,456002,1488800273,BEETLEPEPE,1.0,USD,3.3915,3.3915,100.0
10591,456198,1488915310,BEETLEPEPE,2.0,USD,10.125,5.0625,100.0
10738,456405,1489038199,BEETLEPEPE,1.0,USD,4.845,4.845,100.0
13436,460122,1491178002,BEETLEPEPE,1.0,USD,22.887,22.887,100.0
13714,460568,1491426176,BEETLEPEPE,1.0,USD,13.925999999999998,13.925999999999998,100.0
14757,463026,1492876124,BEETLEPEPE,1.0,USD,17.408,17.408,100.0
18695,474974,1499617827,BEETLEPEPE,1.0,USD,38.904,38.904,100.0
19540,476739,1500574534,BEETLEPEPE,1.0,USD,42.216,42.216,100.0
19893,476891,1500663703,BEETLEPEPE,1.0,USD,97.818,97.818,100.0
20544,477069,1500760932,BEETLEPEPE,1.0,USD,114.8724,114.8724,100.0
22243,479873,1502326467,BEETLEPEPE,1.0,USD,62.309324,62.309324,100.0
11727,457843,1489852069,BEHAPPYPEPE,4.0,USD,5.451536,1.362884,236.0
11730,457851,1489857296,BEHAPPYPEPE,1.0,USD,1.362884,1.362884,236.0
11742,457880,1489879471,BEHAPPYPEPE,2.0,USD,2.725768,1.362884,236.0
11756,457901,1489892374,BEHAPPYPEPE,3.0,USD,4.088652,1.362884,236.0
11779,457918,1489903280,BEHAPPYPEPE,1.0,USD,1.362884,1.362884,236.0
11780,457918,1489903280,BEHAPPYPEPE,1.0,USD,1.362884,1.362884,236.0
11781,457918,1489903280,BEHAPPYPEPE,1.0,USD,1.362884,1.362884,236.0
11798,457935,1489911381,BEHAPPYPEPE,3.0,USD,4.393413,1.464471,236.0
12194,458646,1490321906,BEHAPPYPEPE,2.0,USD,5.07492,2.53746,236.0
12369,458822,1490408205,BEHAPPYPEPE,2.0,USD,4.529466000000001,2.264733000000001,236.0
13319,460000,1491108051,BEHAPPYPEPE,1.0,USD,4.232762999999999,4.232762999999999,236.0
13682,460493,1491386064,BEHAPPYPEPE,1.0,USD,4.637358,4.637358,236.0
13700,460555,1491421575,BEHAPPYPEPE,1.0,USD,4.637358,4.637358,236.0
15426,465124,1494084052,BEHAPPYPEPE,1.0,USD,6.807206,6.807206,236.0
16165,467362,1495324501,BEHAPPYPEPE,1.0,USD,16.309160000000002,16.309160000000002,236.0
17695,472694,1498311855,BEHAPPYPEPE,1.0,USD,22.490600000000004,22.490600000000004,236.0
19637,476761,1500592849,BEHAPPYPEPE,10.0,USD,168.864,16.886400000000002,236.0
22344,480217,1502543578,BEHAPPYPEPE,3.0,USD,48.70125,16.23375,236.0
23854,485050,1505318307,BEHAPPYPEPE,3.0,USD,29.601369000000002,9.867123,236.0
12297,458767,1490381797,BENDERPEPE,3.0,USD,20.396199000000006,6.798733000000002,111.0
12340,458805,1490396685,BENDERPEPE,1.0,USD,6.798733000000001,6.798733000000001,111.0
12372,458835,1490418300,BENDERPEPE,1.0,USD,5.667500000000001,5.667500000000001,111.0
12384,458860,1490436048,BENDERPEPE,4.0,USD,11.235999999999999,2.8089999999999997,111.0
13702,460555,1491421575,BENDERPEPE,1.0,USD,12.7655,12.7655,111.0
14559,462319,1492454925,BENDERPEPE,1.0,USD,14.065309999999998,14.065309999999998,111.0
22029,479588,1502158943,BENDERPEPE,2.0,USD,53.16799999999999,26.584,111.0
22241,479873,1502326467,BENDERPEPE,1.0,USD,33.6504,33.6504,111.0
22242,479873,1502326467,BENDERPEPE,1.0,USD,28.042,28.042,111.0
22258,479901,1502342537,BENDERPEPE,1.0,USD,28.042,28.042,111.0
23192,482420,1503972466,BERLINPEPE,1.0,USD,30.61,30.61,100.0
24450,488362,1507178456,BERLINPEPE,1.0,USD,13.655,13.655,100.0
24451,488368,1507181408,BERLINPEPE,2.0,USD,21.848000000000006,10.924,100.0
3528,440284,1479952751,BERNIEPEPE,1.0,USD,0.868,0.868,1889.0
3529,440284,1479952751,BERNIEPEPE,10.0,USD,6.51,0.6509999999999999,1889.0
3567,440612,1480134889,BERNIEPEPE,10.0,USD,10.55,1.0550000000000002,1889.0
4508,444709,1482479900,BERNIEPEPE,2.0,USD,2.424,1.212,1889.0
4616,444990,1482646940,BERNIEPEPE,2.0,USD,1.9,0.95,1889.0
4784,445970,1483191597,BERNIEPEPE,1.0,USD,0.86,0.86,1889.0
5073,447438,1484030884,BERNIEPEPE,2.0,USD,2.81,1.405,1889.0
5104,447718,1484178831,BERNIEPEPE,7.0,USD,6.65,0.95,1889.0
5131,447760,1484201991,BERNIEPEPE,1.0,USD,1.175,1.175,1889.0
5198,447956,1484298630,BERNIEPEPE,10.0,USD,11.999999999999998,1.1999999999999995,1889.0
5373,448430,1484550129,BERNIEPEPE,2.0,USD,2.673,1.3365,1889.0
5831,449526,1485107446,BERNIEPEPE,10.0,USD,6.859999999999999,0.6859999999999998,1889.0
5867,449598,1485140930,BERNIEPEPE,2.0,USD,1.3719999999999999,0.6859999999999999,1889.0
5881,449613,1485150688,BERNIEPEPE,1.0,USD,0.6859999999999999,0.6859999999999999,1889.0
5998,450018,1485394169,BERNIEPEPE,3.0,USD,4.8465,1.6155,1889.0
6086,450147,1485465831,BERNIEPEPE,7.0,USD,4.949000000000002,0.7070000000000002,1889.0
6574,450997,1485927274,BERNIEPEPE,2.0,USD,2.92,1.46,1889.0
12097,458487,1490229652,BERNIEPEPE,1.0,USD,1.991784,1.991784,1889.0
13363,460025,1491122035,BERNIEPEPE,5.0,USD,22.58184,4.516368,1889.0
13449,460127,1491179684,BERNIEPEPE,1.0,USD,4.516368,4.516368,1889.0
13593,460349,1491300329,BERNIEPEPE,2.0,USD,2.09,1.045,1889.0
14095,461541,1491979146,BERNIEPEPE,1.0,USD,1.8592,1.8592,1889.0
14327,462099,1492319303,BERNIEPEPE,5.0,USD,9.118,1.8236,1889.0
14505,462245,1492408711,BERNIEPEPE,1.0,USD,1.7644,1.7644,1889.0
14562,462324,1492461839,BERNIEPEPE,1.0,USD,1.876,1.876,1889.0
14808,463161,1492952141,BERNIEPEPE,2.0,USD,3.64,1.82,1889.0
16633,468555,1495981299,BERNIEPEPE,10.0,USD,76.324,7.6324,1889.0
17267,471329,1497498084,BERNIEPEPE,1.0,USD,4.73859,4.73859,1889.0
17296,471410,1497545917,BERNIEPEPE,5.0,USD,23.65965,4.73193,1889.0
21627,478349,1501468211,BERNIEPEPE,1.0,USD,3.5289599999999997,3.5289599999999997,1889.0
25679,505649,1516684527,BERNIEPEPE,1.0,USD,26.823535000000003,26.823535000000003,1889.0
24255,487453,1506659856,BETTYPEPE,1.0,USD,24.692,24.692,150.0
24481,488469,1507253196,BETTYPEPE,1.0,USD,9.843,9.843,150.0
24550,488963,1507508312,BETTYPEPE,4.0,USD,37.8896,9.4724,150.0
24738,489466,1507789361,BETTYPEPE,1.0,USD,8.732050000000001,8.732050000000001,150.0
25230,494188,1510572003,BETTYPEPE,1.0,USD,11.429,11.429,150.0
25721,506046,1516884397,BETTYPEPE,1.0,USD,5.013540000000001,5.013540000000001,150.0
25839,506577,1517181361,BETTYPEPE,1.0,USD,4.43706,4.43706,150.0
25856,506610,1517201150,BETTYPEPE,5.0,USD,22.1853,4.437060000000002,150.0
25941,507116,1517497990,BETTYPEPE,24.0,USD,59.294880000000006,2.4706200000000003,150.0
9811,455053,1488247958,BEWPEPE,4.0,USD,10.316,2.579,900.0
9812,455054,1488249197,BEWPEPE,1.0,USD,2.579,2.579,900.0
9847,455119,1488280759,BEWPEPE,1.0,USD,3.089,3.089,900.0
9857,455130,1488286992,BEWPEPE,1.0,USD,3.089,3.089,900.0
9987,455385,1488430793,BEWPEPE,1.0,USD,2.431,2.431,900.0
9993,455385,1488430793,BEWPEPE,1.0,USD,2.431,2.431,900.0
10010,455399,1488436780,BEWPEPE,3.0,USD,7.292999999999998,2.431,900.0
10086,455420,1488448356,BEWPEPE,2.0,USD,4.948,2.474,900.0
10087,455420,1488448356,BEWPEPE,5.0,USD,12.369999999999996,2.4739999999999998,900.0
10311,455780,1488671332,BEWPEPE,3.0,USD,9.1755,3.0585,900.0
17574,472378,1498130131,BEWPEPE,1.0,USD,20.6877,20.6877,900.0
17752,472886,1498433722,BEWPEPE,2.0,USD,40.9904,20.4952,900.0
23960,485843,1505709681,BEWPEPE,4.0,USD,43.524,10.880999999999998,900.0
1742,434788,1476764988,BIGGIEPEPE,4.0,USD,2.1996,0.5499,1997.0
1749,434789,1476765308,BIGGIEPEPE,1.0,USD,0.5499,0.5499,1997.0
1820,434902,1476827905,BIGGIEPEPE,4.0,USD,2.1580000000000004,0.5395000000000001,1997.0
1879,434971,1476868791,BIGGIEPEPE,1.0,USD,0.5343000000000001,0.5343000000000001,1997.0
2323,435716,1477317493,BIGGIEPEPE,4.0,USD,1.9916,0.4979,1997.0
3260,438819,1479107607,BIGGIEPEPE,2.0,USD,0.6994,0.3497,1997.0
4567,444935,1482618264,BIGGIEPEPE,1.0,USD,0.095,0.095,1997.0
4820,446214,1483329596,BIGGIEPEPE,1.0,USD,1.152,1.152,1997.0
4919,446559,1483521055,BIGGIEPEPE,49.0,USD,5.2429999999999986,0.10699999999999997,1997.0
4921,446559,1483521055,BIGGIEPEPE,1.0,USD,0.1284,0.1284,1997.0
5012,447116,1483839759,BIGGIEPEPE,2.0,USD,0.8,0.4,1997.0
5794,449450,1485072122,BIGGIEPEPE,2.0,USD,2.202,1.101,1997.0
5805,449458,1485076569,BIGGIEPEPE,1.0,USD,0.49,0.49,1997.0
5839,449541,1485113633,BIGGIEPEPE,1.0,USD,0.49,0.49,1997.0
6151,450372,1485578088,BIGGIEPEPE,2.0,USD,1.115,0.5575,1997.0
6163,450377,1485581135,BIGGIEPEPE,1.0,USD,0.5575,0.5575,1997.0
7045,452262,1486646100,BIGGIEPEPE,1.0,USD,4.779,4.779,1997.0
8935,453963,1487632440,BIGGIEPEPE,7.0,USD,7.498400000000001,1.0712000000000002,1997.0
9087,454282,1487834443,BIGGIEPEPE,3.0,USD,2.7588,0.9196,1997.0
9126,454374,1487882936,BIGGIEPEPE,1.0,USD,1.1436,1.1436,1997.0
9245,454448,1487926854,BIGGIEPEPE,1.0,USD,1.0484,1.0484,1997.0
9321,454564,1487983578,BIGGIEPEPE,1.0,USD,1.0484,1.0484,1997.0
9498,454693,1488057065,BIGGIEPEPE,2.0,USD,2.228,1.114,1997.0
9940,455257,1488363952,BIGGIEPEPE,2.0,USD,3.2040580000000003,1.602029,1997.0
10500,456009,1488804389,BIGGIEPEPE,1.0,USD,1.458345,1.458345,1997.0
10794,456469,1489073640,BIGGIEPEPE,4.0,USD,4.77042,1.192605,1997.0
10830,456515,1489101763,BIGGIEPEPE,2.0,USD,2.436982,1.218491,1997.0
11063,456945,1489341608,BIGGIEPEPE,1.0,USD,1.261985,1.261985,1997.0
11738,457879,1489878574,BIGGIEPEPE,5.0,USD,4.2069,0.8413799999999999,1997.0
13455,460129,1491180076,BIGGIEPEPE,1.0,USD,4.34853,4.34853,1997.0
16259,467671,1495503142,BIGGIEPEPE,1.0,USD,17.3052,17.3052,1997.0
16535,468400,1495905040,BIGGIEPEPE,10.0,USD,93.205,9.3205,1997.0
16571,468460,1495929481,BIGGIEPEPE,1.0,USD,15.84485,15.84485,1997.0
16758,468940,1496179180,BIGGIEPEPE,5.0,USD,51.04999999999999,10.209999999999997,1997.0
17239,471187,1497415862,BIGGIEPEPE,5.0,USD,40.8125,8.1625,1997.0
17435,471869,1497821362,BIGGIEPEPE,1.0,USD,11.03544,11.03544,1997.0
17495,472126,1497965328,BIGGIEPEPE,4.0,USD,37.33992,9.33498,1997.0
19417,476710,1500560902,BIGGIEPEPE,5.0,USD,37.9944,7.5988799999999985,1997.0
21620,478337,1501461713,BIGGIEPEPE,1.0,USD,4.4112,4.4112,1997.0
21821,478824,1501745681,BIGGIEPEPE,4.0,USD,19.470288,4.867572,1997.0
25336,495149,1511133333,BIGGIEPEPE,8.0,USD,114.6054,14.325675,1997.0
534,432101,1475167617,BIGVERNPEPE,5.0,USD,2.09,0.418,250.0
539,432106,1475169464,BIGVERNPEPE,1.0,USD,0.418,0.418,250.0
742,433207,1475793927,BIGVERNPEPE,3.0,USD,1.305,0.435,250.0
1829,434907,1476829708,BIGVERNPEPE,1.0,USD,3.735,3.735,250.0
2290,435658,1477283709,BIGVERNPEPE,1.0,USD,1.94,1.94,250.0
2302,435682,1477296367,BIGVERNPEPE,3.0,USD,8.043000000000001,2.6810000000000005,250.0
2486,436186,1477599451,BIGVERNPEPE,1.0,USD,2.639,2.639,250.0
2888,437389,1478312044,BIGVERNPEPE,2.0,USD,3.406,1.703,250.0
3007,437713,1478496924,BIGVERNPEPE,2.0,USD,1.176,0.588,250.0
3034,437836,1478573120,BIGVERNPEPE,3.0,USD,0.81,0.27,250.0
4076,443048,1481504794,BIGVERNPEPE,3.0,USD,1.9899,0.6633,250.0
4636,445140,1482721695,BIGVERNPEPE,1.0,USD,0.5907,0.5907,250.0
4980,447001,1483767462,BIGVERNPEPE,3.0,USD,1.4352,0.4784,250.0
5001,447113,1483839012,BIGVERNPEPE,1.0,USD,0.52,0.52,250.0
5181,447891,1484265101,BIGVERNPEPE,3.0,USD,1.4475,0.4825,250.0
6183,450425,1485612709,BIGVERNPEPE,77.0,USD,0.028523880000000005,0.00037044,250.0
6199,450469,1485638792,BIGVERNPEPE,1.0,USD,0.71,0.71,250.0
6213,450504,1485658146,BIGVERNPEPE,2.0,USD,1.42,0.71,250.0
6499,450846,1485849983,BIGVERNPEPE,1.0,USD,3.665,3.665,250.0
6650,451174,1486008026,BIGVERNPEPE,2.0,USD,5.7,2.85,250.0
7382,452678,1486891918,BIGVERNPEPE,1.0,USD,0.328,0.328,250.0
7437,452745,1486935123,BIGVERNPEPE,4.0,USD,1.3119999999999998,0.328,250.0
7694,453061,1487097616,BIGVERNPEPE,5.0,USD,5.88,1.176,250.0
9379,454581,1487993584,BIGVERNPEPE,1.0,USD,6.5525,6.5525,250.0
10704,456369,1489019126,BIGVERNPEPE,1.0,USD,2.907,2.907,250.0
11035,456859,1489299337,BIGVERNPEPE,5.0,USD,16.68,3.3360000000000003,250.0
12108,458496,1490234053,BIGVERNPEPE,4.0,USD,1.268,0.317,250.0
12110,458496,1490234053,BIGVERNPEPE,6.0,USD,1.902,0.317,250.0
13837,461020,1491687341,BIGVERNPEPE,15.0,USD,71.685,4.779,250.0
13869,461076,1491716706,BIGVERNPEPE,1.0,USD,3.267,3.267,250.0
15834,466333,1494757092,BIGVERNPEPE,1.0,USD,13.68,13.68,250.0
17237,471186,1497415493,BIGVERNPEPE,4.0,USD,97.95,24.4875,250.0
17522,472215,1498025965,BIGVERNPEPE,2.0,USD,35.88,17.94,250.0
19405,476709,1500560281,BIGVERNPEPE,1.0,USD,20.96728,20.96728,250.0
19609,476752,1500585015,BIGVERNPEPE,2.0,USD,41.93456,20.96728,250.0
20631,477098,1500776211,BIGVERNPEPE,1.0,USD,25.255035000000003,25.255035000000003,250.0
22216,479849,1502311283,BIGVERNPEPE,4.0,USD,84.126,21.0315,250.0
23074,482232,1503852334,BIGVERNPEPE,2.0,USD,34.6518,17.3259,250.0
24564,489013,1507535679,BIGVERNPEPE,3.0,USD,23.55,7.85,250.0
25686,505759,1516737627,BIGVERNPEPE,1.0,USD,109.539,109.539,250.0
12747,459312,1490700629,BILLNTEDPEPE,1.0,USD,3.7796,3.7796,255.0
12847,459441,1490775628,BILLNTEDPEPE,1.0,USD,3.85968,3.85968,255.0
13181,459852,1491015809,BILLNTEDPEPE,2.0,USD,7.481759999999999,3.7408799999999993,255.0
13197,459879,1491038504,BILLNTEDPEPE,1.0,USD,3.72856,3.72856,255.0
13634,460427,1491355907,BILLNTEDPEPE,1.0,USD,4.03788,4.03788,255.0
13704,460556,1491422550,BILLNTEDPEPE,1.0,USD,4.484172,4.484172,255.0
1213,434205,1476392527,BINARYPEPE,1.0,USD,66.9,66.9,10.0
1609,434629,1476660341,BINARYPEPE,1.0,USD,52.91,52.91,10.0
3479,440146,1479869257,BINARYPEPE,1.0,USD,20.9,20.9,10.0
3747,441306,1480531908,BINARYPEPE,1.0,USD,22.7,22.7,10.0
15254,464403,1493677332,BINARYPEPE,1.0,USD,596.727,596.727,10.0
19647,476766,1500594991,BINARYPEPE,1.0,USD,2181.16,2181.16,10.0
1699,434743,1476737921,BITCOINPEPE,3.0,USD,8.883000000000003,2.9610000000000007,100.0
1704,434752,1476742212,BITCOINPEPE,1.0,USD,2.9610000000000003,2.9610000000000003,100.0
1708,434757,1476747870,BITCOINPEPE,10.0,USD,29.61000000000001,2.9610000000000007,100.0
1709,434758,1476748468,BITCOINPEPE,1.0,USD,2.9610000000000003,2.9610000000000003,100.0
1736,434785,1476761553,BITCOINPEPE,1.0,USD,4.23,4.23,100.0
1801,434882,1476814434,BITCOINPEPE,1.0,USD,4.15,4.15,100.0
1802,434884,1476815270,BITCOINPEPE,1.0,USD,4.15,4.15,100.0
1819,434902,1476827905,BITCOINPEPE,3.0,USD,12.45,4.15,100.0
2188,435458,1477159908,BITCOINPEPE,10.0,USD,14.385000000000002,1.4385,100.0
3211,438741,1479059034,BITCOINPEPE,1.0,USD,1.345,1.345,100.0
4241,443828,1481978550,BITCOINPEPE,1.0,USD,2.22,2.22,100.0
4247,443846,1481991213,BITCOINPEPE,1.0,USD,2.22,2.22,100.0
4253,443867,1481999960,BITCOINPEPE,8.0,USD,17.76,2.22,100.0
4292,444004,1482069869,BITCOINPEPE,5.0,USD,10.95,2.19,100.0
4316,444039,1482097056,BITCOINPEPE,1.0,USD,4.38,4.38,100.0
4418,444327,1482265963,BITCOINPEPE,10.0,USD,46.0,4.6,100.0
4453,444443,1482335322,BITCOINPEPE,5.0,USD,26.25,5.25,100.0
4482,444631,1482434950,BITCOINPEPE,5.0,USD,25.25,5.05,100.0
4515,444745,1482500944,BITCOINPEPE,10.0,USD,43.75,4.375,100.0
4516,444790,1482527066,BITCOINPEPE,10.0,USD,50.75,5.075,100.0
4527,444844,1482562061,BITCOINPEPE,1.0,USD,4.8125,4.8125,100.0
4532,444890,1482592984,BITCOINPEPE,1.0,USD,5.225,5.225,100.0
4663,445154,1482734450,BITCOINPEPE,5.0,USD,25.955,5.191,100.0
